DATE,CN,AMT,PN
20190201,11,1306,-0.448069969813029
20190201,11,483,-0.448069969813029
20190201,5,580,-0.448069969813029
20190201,5,21,-0.448069969813029
20190201,5,216,-0.448069969813029
20190201,11,210,-0.448069969813029
20190201,5,207,-0.448069969813029
20190201,5,325,-0.448069969813029
20190201,5,81,-0.448069969813029
20190201,5,189,-0.448069969813029
20190201,5,63,-0.448069969813029
20190201,5,189,-0.448069969813029
20190201,5,31,-0.448069969813029
20190201,5,22,-0.448069969813029
20190201,11,66,-0.448069969813029
20190201,5,157,-0.448069969813029
20190201,11,503,-0.448069969813029
20190201,5,162,-0.448069969813029
20190201,5,74,-0.448069969813029
20190201,5,49,-0.448069969813029
20190201,5,162,-0.448069969813029
20190201,11,325,-0.448069969813029
20190201,5,43,-0.448069969813029
20190201,5,54,-0.448069969813029
20190201,5,271,-0.448069969813029
20190201,11,487,-0.448069969813029
20190201,5,70,-0.448069969813029
20190201,5,32,-0.448069969813029
20190201,5,195,-0.448069969813029
20190201,5,106,-0.448069969813029
20190201,5,53,-0.448069969813029
20190201,5,76,-0.448069969813029
20190201,5,162,-0.448069969813029
20190201,5,162,-0.448069969813029
20190201,5,271,-0.448069969813029
20190201,11,703,-0.448069969813029
20190201,5,162,-0.448069969813029
20190201,5,162,-0.448069969813029
20190201,5,65,-0.448069969813029
20190201,22,903,-0.448069969813029
20190201,5,358,-0.448069969813029
20190201,5,281,-0.448069969813029
20190201,5,114,-0.448069969813029
20190201,11,461,-0.448069969813029
20190201,5,304,-0.448069969813029
20190201,5,325,-0.448069969813029
20190201,5,52,-0.448069969813029
20190201,11,140,-0.448069969813029
20190201,5,141,-0.448069969813029
20190201,5,70,-0.448069969813029
20190201,11,259,-0.448069969813029
20190201,5,29,-0.448069969813029
20190201,5,35,-0.448069969813029
20190201,5,136,-0.448069969813029
20190201,11,279,-0.448069969813029
20190201,5,162,-0.448069969813029
20190201,5,245,-0.448069969813029
20190201,11,325,-0.448069969813029
20190201,5,325,-0.448069969813029
20190201,5,54,-0.448069969813029
20190201,11,644,-0.448069969813029
20190201,11,200,-0.448069969813029
20190201,5,271,-0.448069969813029
20190201,11,168,-0.448069969813029
20190201,5,162,-0.448069969813029
20190201,5,162,-0.448069969813029
20190201,5,243,-0.448069969813029
20190201,5,812,-0.448069969813029
20190201,5,108,-0.448069969813029
20190201,5,162,-0.448069969813029
20190201,5,17,-0.448069969813029
20190201,5,92,-0.448069969813029
20190201,5,65,-0.448069969813029
20190201,5,108,-0.448069969813029
20190201,5,35,-0.448069969813029
20190201,5,189,-0.448069969813029
20190201,16,398,-0.448069969813029
20190201,16,611,-0.448069969813029
20190201,16,373,-0.448069969813029
20190201,5,367,-0.448069969813029
20190201,16,822,-0.448069969813029
20190201,11,274,-0.448069969813029
20190201,5,65,-0.448069969813029
20190201,5,141,-0.448069969813029
20190201,11,292,-0.448069969813029
20190201,11,1050,-0.448069969813029
20190201,16,298,-0.448069969813029
20190201,5,19,-0.448069969813029
20190201,5,2543,-0.448069969813029
20190201,5,362,-0.448069969813029
20190201,11,893,-0.448069969813029
20190201,5,216,-0.448069969813029
20190201,5,162,-0.448069969813029
20190201,11,866,-0.448069969813029
20190201,16,768,-0.448069969813029
20190201,11,366,-0.448069969813029
20190201,5,162,-0.448069969813029
20190201,5,346,-0.448069969813029
20190201,5,89,-0.448069969813029
20190201,5,54,-0.448069969813029
20190201,5,27,-0.448069969813029
20190201,5,195,-0.448069969813029
20190201,5,124,-0.448069969813029
20190201,11,179,-0.448069969813029
20190201,5,97,-0.448069969813029
20190201,22,187,-0.448069969813029
20190201,11,60,-0.448069969813029
20190201,27,714,-0.448069969813029
20190201,16,119,-0.448069969813029
20190201,11,271,-0.448069969813029
20190201,22,338,-0.448069969813029
20190201,11,162,-0.448069969813029
20190201,16,100,-0.448069969813029
20190201,5,119,-0.448069969813029
20190201,22,354,-0.448069969813029
20190201,5,379,-0.448069969813029
20190201,5,92,-0.448069969813029
20190201,11,216,-0.448069969813029
20190201,11,162,-0.448069969813029
20190201,5,54,-0.448069969813029
20190201,5,135,-0.448069969813029
20190201,11,114,-0.448069969813029
20190201,5,162,-0.448069969813029
20190201,11,325,-0.448069969813029
20190201,11,392,-0.448069969813029
20190201,11,730,-0.448069969813029
20190201,49,565,-0.448069969813029
20190201,32,362,-0.448069969813029
20190201,27,376,-0.448069969813029
20190201,16,487,-0.448069969813029
20190201,76,1316,-0.448069969813029
20190201,49,514,-0.448069969813029
20190201,5,22,-0.448069969813029
20190201,5,87,-0.448069969813029
20190201,5,216,-0.448069969813029
20190201,27,138,-0.448069969813029
20190201,92,1461,-0.448069969813029
20190201,38,498,-0.448069969813029
20190201,32,373,-0.448069969813029
20190201,27,476,-0.448069969813029
20190201,60,795,-0.448069969813029
20190201,65,1319,-0.448069969813029
20190201,11,157,-0.448069969813029
20190201,11,157,-0.448069969813029
20190201,5,54,-0.448069969813029
20190201,5,65,-0.448069969813029
20190201,11,779,-0.448069969813029
20190201,5,124,-0.448069969813029
20190201,5,108,-0.448069969813029
20190201,5,38,-0.448069969813029
20190201,5,45,-0.448069969813029
20190201,9,145,-0.448069969813029
20190201,5,136,-0.448069969813029
20190201,5,95,-0.448069969813029
20190201,5,90,-0.448069969813029
20190201,5,226,-0.448069969813029
20190201,5,158,-0.448069969813029
20190201,5,136,-0.448069969813029
20190201,5,45,-0.448069969813029
20190201,5,50,-0.448069969813029
20190201,9,339,-0.448069969813029
20190201,5,136,-0.448069969813029
20190201,5,81,-0.448069969813029
20190201,5,136,-0.448069969813029
20190201,9,405,-0.448069969813029
20190201,5,113,-0.448069969813029
20190201,5,384,-0.448069969813029
20190201,5,52,-0.448069969813029
20190201,5,136,-0.448069969813029
20190201,5,158,-0.448069969813029
20190201,5,136,-0.448069969813029
20190201,5,68,-0.448069969813029
20190201,5,191,-0.448069969813029
20190201,5,181,-0.448069969813029
20190201,5,68,-0.448069969813029
20190201,5,95,-0.448069969813029
20190201,5,118,-0.448069969813029
20190201,5,158,-0.448069969813029
20190201,5,163,-0.448069969813029
20190201,5,181,-0.448069969813029
20190201,5,14,-0.448069969813029
20190201,9,160,-0.448069969813029
20190201,14,267,-0.448069969813029
20190201,5,45,-0.448069969813029
20190201,14,339,-0.448069969813029
20190201,9,280,-0.448069969813029
20190201,5,82,-0.448069969813029
20190201,5,32,-0.448069969813029
20190201,5,384,-0.448069969813029
20190201,9,139,-0.448069969813029
20190201,5,181,-0.448069969813029
20190201,9,164,-0.448069969813029
20190201,14,692,-0.448069969813029
20190201,9,181,-0.448069969813029
20190201,5,18,-0.448069969813029
20190201,5,113,-0.448069969813029
20190201,5,136,-0.448069969813029
20190201,9,174,-0.448069969813029
20190201,54,877,-0.448069969813029
20190201,9,542,-0.448069969813029
20190201,14,542,-0.448069969813029
20190201,18,377,-0.448069969813029
20190201,5,158,-0.448069969813029
20190201,5,113,-0.448069969813029
20190201,5,136,-0.448069969813029
20190201,9,203,-0.448069969813029
20190201,9,167,-0.448069969813029
20190201,5,54,-0.448069969813029
20190201,5,113,-0.448069969813029
20190201,14,330,-0.448069969813029
20190201,14,362,-0.448069969813029
20190201,5,104,-0.448069969813029
20190201,5,624,-0.448069969813029
20190201,95,947,-0.448069969813029
20190201,45,479,-0.448069969813029
20190201,41,637,-0.448069969813029
20190201,86,845,-0.448069969813029
20190201,54,757,-0.448069969813029
20190201,140,1571,-0.448069969813029
20190201,54,547,-0.448069969813029
20190201,5,41,-0.448069969813029
20190201,9,79,-0.448069969813029
20190201,14,244,-0.448069969813029
20190201,86,641,-0.448069969813029
20190201,59,617,-0.448069969813029
20190201,86,759,-0.448069969813029
20190201,50,445,-0.448069969813029
20190201,72,814,-0.448069969813029
20190201,68,956,-0.448069969813029
20190201,50,599,-0.448069969813029
20190201,18,190,-0.448069969813029
20190201,18,201,-0.448069969813029
20190201,5,108,-0.448069969813029
20190201,9,138,-0.448069969813029
20190201,9,190,-0.448069969813029
20190201,18,429,-0.448069969813029
20190201,27,502,-0.448069969813029
20190201,5,63,-0.448069969813029
20190201,32,478,-0.448069969813029
20190201,5,63,-0.448069969813029
20190201,5,163,-0.448069969813029
20190201,14,316,-0.448069969813029
20190201,9,68,-0.448069969813029
20190201,5,452,-0.448069969813029
20190201,231,3033,-0.448069969813029
20190201,72,768,-0.448069969813029
20190201,36,461,-0.448069969813029
20190201,50,718,-0.448069969813029
20190201,50,859,-0.448069969813029
20190201,108,1499,-0.448069969813029
20190201,54,782,-0.448069969813029
20190201,50,618,-0.448069969813029
20190201,5,23,-0.448069969813029
20190201,18,156,-0.448069969813029
20190201,185,2415,-0.448069969813029
20190201,136,1531,-0.448069969813029
20190201,59,616,-0.448069969813029
20190201,50,321,-0.448069969813029
20190201,54,579,-0.448069969813029
20190201,54,710,-0.448069969813029
20190201,23,437,-0.448069969813029
20190201,32,515,-0.448069969813029
20190201,5,99,-0.448069969813029
20190201,5,45,-0.448069969813029
20190201,5,61,-0.448069969813029
20190201,5,97,-0.448069969813029
20190201,5,158,-0.448069969813029
20190201,5,122,-0.448069969813029
20190201,5,86,-0.448069969813029
20190201,9,476,-0.448069969813029
20190201,5,176,-0.448069969813029
20190201,14,586,-0.448069969813029
20190201,14,216,-0.448069969813029
20190201,9,308,-0.448069969813029
20190201,9,139,-0.448069969813029
20190201,9,284,-0.448069969813029
20190201,5,90,-0.448069969813029
20190201,14,345,-0.448069969813029
20190201,5,106,-0.448069969813029
20190201,5,27,-0.448069969813029
20190201,5,136,-0.448069969813029
20190201,5,904,-0.448069969813029
20190201,9,181,-0.448069969813029
20190201,14,57,-0.448069969813029
20190201,9,389,-0.448069969813029
20190201,5,271,-0.448069969813029
20190201,9,226,-0.448069969813029
20190201,5,136,-0.448069969813029
20190201,9,181,-0.448069969813029
20190201,5,90,-0.448069969813029
20190201,5,50,-0.448069969813029
20190201,9,235,-0.448069969813029
20190201,5,425,-0.448069969813029
20190201,5,81,-0.448069969813029
20190202,5,97,-0.448069969813029
20190202,16,352,-0.448069969813029
20190202,5,130,-0.448069969813029
20190202,11,157,-0.448069969813029
20190202,5,114,-0.448069969813029
20190202,5,119,-0.448069969813029
20190202,5,162,-0.448069969813029
20190202,243,2623,-0.448069969813029
20190202,390,4853,-0.448069969813029
20190202,97,1567,-0.448069969813029
20190202,76,1248,-0.448069969813029
20190202,97,1096,-0.448069969813029
20190202,135,2464,-0.448069969813029
20190202,65,791,-0.448069969813029
20190202,81,879,-0.448069969813029
20190202,314,3794,-0.448069969813029
20190202,514,6266,-0.448069969813029
20190202,157,2208,-0.448069969813029
20190202,43,1013,-0.448069969813029
20190202,76,3243,-0.448069969813029
20190202,141,2315,-0.448069969813029
20190202,65,862,-0.448069969813029
20190202,22,357,-0.448069969813029
20190202,16,222,-0.448069969813029
20190202,11,114,-0.448069969813029
20190202,43,398,-0.448069969813029
20190202,108,1321,-0.448069969813029
20190202,54,824,-0.448069969813029
20190202,81,1020,-0.448069969813029
20190202,43,636,-0.448069969813029
20190202,27,284,-0.448069969813029
20190202,60,720,-0.448069969813029
20190202,27,317,-0.448069969813029
20190202,5,97,-0.448069969813029
20190202,27,571,-0.448069969813029
20190202,103,1152,-0.448069969813029
20190202,70,791,-0.448069969813029
20190202,49,638,-0.448069969813029
20190202,54,684,-0.448069969813029
20190202,65,952,-0.448069969813029
20190202,27,522,-0.448069969813029
20190202,27,384,-0.448069969813029
20190202,11,146,-0.448069969813029
20190202,11,81,-0.448069969813029
20190202,5,54,-0.448069969813029
20190202,5,362,-0.448069969813029
20190202,5,184,-0.448069969813029
20190202,5,568,-0.448069969813029
20190202,16,947,-0.448069969813029
20190202,5,60,-0.448069969813029
20190202,11,143,-0.448069969813029
20190202,5,235,-0.448069969813029
20190202,5,75,-0.448069969813029
20190202,5,65,-0.448069969813029
20190202,5,384,-0.448069969813029
20190202,5,144,-0.448069969813029
20190202,5,100,-0.448069969813029
20190202,11,200,-0.448069969813029
20190202,11,696,-0.448069969813029
20190202,22,461,-0.448069969813029
20190202,11,105,-0.448069969813029
20190202,5,162,-0.448069969813029
20190202,5,216,-0.448069969813029
20190202,5,2451,-0.448069969813029
20190202,11,1012,-0.448069969813029
20190202,5,18,-0.448069969813029
20190202,11,47,-0.448069969813029
20190202,5,661,-0.448069969813029
20190202,5,296,-0.448069969813029
20190202,5,92,-0.448069969813029
20190202,5,65,-0.448069969813029
20190202,59,549,-0.448069969813029
20190202,45,500,-0.448069969813029
20190202,45,457,-0.448069969813029
20190202,32,457,-0.448069969813029
20190202,36,415,-0.448069969813029
20190202,32,482,-0.448069969813029
20190202,18,246,-0.448069969813029
20190202,14,271,-0.448069969813029
20190202,5,99,-0.448069969813029
20190202,14,407,-0.448069969813029
20190202,32,398,-0.448069969813029
20190202,45,737,-0.448069969813029
20190202,50,595,-0.448069969813029
20190202,14,175,-0.448069969813029
20190202,36,789,-0.448069969813029
20190202,41,462,-0.448069969813029
20190202,41,621,-0.448069969813029
20190202,9,136,-0.448069969813029
20190202,9,158,-0.448069969813029
20190202,5,63,-0.448069969813029
20190202,9,542,-0.448069969813029
20190202,5,122,-0.448069969813029
20190202,5,45,-0.448069969813029
20190202,5,59,-0.448069969813029
20190202,5,45,-0.448069969813029
20190202,14,913,-0.448069969813029
20190202,5,181,-0.448069969813029
20190202,9,366,-0.448069969813029
20190202,9,287,-0.448069969813029
20190202,5,219,-0.448069969813029
20190202,9,289,-0.448069969813029
20190202,127,1667,-0.448069969813029
20190202,172,1647,-0.448069969813029
20190202,68,948,-0.448069969813029
20190202,77,2694,-0.448069969813029
20190202,68,1082,-0.448069969813029
20190202,23,590,-0.448069969813029
20190202,36,8494,-0.448069969813029
20190202,36,16196,-0.448069969813029
20190202,5,313,-0.448069969813029
20190202,18,9223,-0.448069969813029
20190202,41,434,-0.448069969813029
20190202,199,2446,-0.448069969813029
20190202,140,3258,-0.448069969813029
20190202,118,4087,-0.448069969813029
20190202,59,1580,-0.448069969813029
20190202,45,979,-0.448069969813029
20190202,18,396,-0.448069969813029
20190202,9,75,-0.448069969813029
20190202,5,41,-0.448069969813029
20190202,18,938,-0.448069969813029
20190202,5,334,-0.448069969813029
20190202,5,50,-0.448069969813029
20190202,5,122,-0.448069969813029
20190202,5,454,-0.448069969813029
20190202,9,696,-0.448069969813029
20190202,5,63,-0.448069969813029
20190202,5,542,-0.448069969813029
20190202,5,45,-0.448069969813029
20190202,5,57,-0.448069969813029
20190202,9,106,-0.448069969813029
20190202,5,38,-0.448069969813029
20190202,5,3616,-0.448069969813029
20190202,5,362,-0.448069969813029
20190202,5,132,-0.448069969813029
20190202,5,32,-0.448069969813029
20190202,9,108,-0.448069969813029
20190202,14,212,-0.448069969813029
20190202,5,136,-0.448069969813029
20190202,9,133,-0.448069969813029
20190202,5,59,-0.448069969813029
20190202,9,376,-0.448069969813029
20190202,9,144,-0.448069969813029
20190202,5,32,-0.448069969813029
20190202,5,122,-0.448069969813029
20190202,5,27,-0.448069969813029
20190202,23,480,-0.448069969813029
20190202,5,59,-0.448069969813029
20190202,5,63,-0.448069969813029
20190202,5,27,-0.448069969813029
20190202,5,14,-0.448069969813029
20190202,5,27,-0.448069969813029
20190202,9,41,-0.448069969813029
20190202,9,524,-0.448069969813029
20190202,5,36,-0.448069969813029
20190202,5,136,-0.448069969813029
20190202,5,158,-0.448069969813029
20190202,5,136,-0.448069969813029
20190202,5,158,-0.448069969813029
20190202,14,87,-0.448069969813029
20190202,5,22,-0.448069969813029
20190202,14,66,-0.448069969813029
20190202,5,321,-0.448069969813029
20190202,5,136,-0.448069969813029
20190202,5,212,-0.448069969813029
20190202,5,420,-0.448069969813029
20190202,5,27,-0.448069969813029
20190202,9,490,-0.448069969813029
20190202,9,360,-0.448069969813029
20190202,23,153,-0.448069969813029
20190202,9,211,-0.448069969813029
20190202,14,132,-0.448069969813029
20190202,5,108,-0.448069969813029
20190202,5,50,-0.448069969813029
20190202,5,27,-0.448069969813029
20190202,5,10,-0.448069969813029
20190202,18,188,-0.448069969813029
20190202,9,208,-0.448069969813029
20190202,14,218,-0.448069969813029
20190202,5,54,-0.448069969813029
20190202,9,221,-0.448069969813029
20190202,9,289,-0.448069969813029
20190202,5,136,-0.448069969813029
20190202,5,32,-0.448069969813029
20190202,14,870,-0.448069969813029
20190202,5,104,-0.448069969813029
20190202,38,1678,-0.448069969813029
20190202,43,1750,-0.448069969813029
20190202,27,1040,-0.448069969813029
20190202,16,818,-0.448069969813029
20190202,54,3181,-0.448069969813029
20190202,65,5461,-0.448069969813029
20190202,16,1834,-0.448069969813029
20190202,16,571,-0.448069969813029
20190202,5,162,-0.448069969813029
20190202,11,824,-0.448069969813029
20190202,49,2941,-0.448069969813029
20190202,103,7944,-0.448069969813029
20190202,38,1221,-0.448069969813029
20190202,49,4228,-0.448069969813029
20190202,43,3091,-0.448069969813029
20190202,49,3849,-0.448069969813029
20190202,11,1997,-0.448069969813029
20190202,11,944,-0.448069969813029
20190202,5,21,-0.448069969813029
20190202,5,43,-0.448069969813029
20190202,5,222,-0.448069969813029
20190202,11,341,-0.448069969813029
20190202,5,82,-0.448069969813029
20190202,27,424,-0.448069969813029
20190202,5,16,-0.448069969813029
20190202,5,21,-0.448069969813029
20190202,5,44,-0.448069969813029
20190202,5,81,-0.448069969813029
20190202,16,454,-0.448069969813029
20190202,11,243,-0.448069969813029
20190202,5,206,-0.448069969813029
20190202,5,162,-0.448069969813029
20190202,5,243,-0.448069969813029
20190202,5,16,-0.448069969813029
20190202,5,390,-0.448069969813029
20190202,11,780,-0.448069969813029
20190202,5,1182,-0.448069969813029
20190202,5,184,-0.448069969813029
20190202,11,362,-0.448069969813029
20190202,5,465,-0.448069969813029
20190202,5,714,-0.448069969813029
20190202,11,623,-0.448069969813029
20190202,11,329,-0.448069969813029
20190202,16,1067,-0.448069969813029
20190202,11,469,-0.448069969813029
20190202,11,341,-0.448069969813029
20190202,5,157,-0.448069969813029
20190202,5,119,-0.448069969813029
20190202,5,81,-0.448069969813029
20190202,16,216,-0.448069969813029
20190202,5,87,-0.448069969813029
20190202,5,4193,-0.448069969813029
20190202,5,87,-0.448069969813029
20190202,5,298,-0.448069969813029
20190202,5,108,-0.448069969813029
20190202,5,325,-0.448069969813029
20190202,5,60,-0.448069969813029
20190202,5,379,-0.448069969813029
20190202,16,222,-0.448069969813029
20190202,11,156,-0.448069969813029
20190202,11,451,-0.448069969813029
20190202,5,87,-0.448069969813029
20190202,5,291,-0.448069969813029
20190202,5,75,-0.448069969813029
20190202,5,215,-0.448069969813029
20190202,11,571,-0.448069969813029
20190202,11,585,-0.448069969813029
20190202,5,241,-0.448069969813029
20190202,11,173,-0.448069969813029
20190202,5,54,-0.448069969813029
20190202,5,29,-0.448069969813029
20190202,5,135,-0.448069969813029
20190202,16,598,-0.448069969813029
20190202,5,101,-0.448069969813029
20190202,5,325,-0.448069969813029
20190202,5,278,-0.448069969813029
20190202,5,81,-0.448069969813029
20190202,5,135,-0.448069969813029
20190202,11,92,-0.448069969813029
20190202,11,173,-0.448069969813029
20190202,5,162,-0.448069969813029
20190202,5,368,-0.448069969813029
20190202,5,43,-0.448069969813029
20190202,5,227,-0.448069969813029
20190202,5,19,-0.448069969813029
20190202,11,243,-0.448069969813029
20190202,5,97,-0.448069969813029
20190202,5,162,-0.448069969813029
20190202,11,433,-0.448069969813029
20190202,5,162,-0.448069969813029
20190202,5,406,-0.448069969813029
20190202,5,78,-0.448069969813029
20190202,5,32,-0.448069969813029
20190202,5,124,-0.448069969813029
20190202,5,19,-0.448069969813029
20190202,5,246,-0.448069969813029
20190202,5,27,-0.448069969813029
20190202,5,97,-0.448069969813029
20190202,11,92,-0.448069969813029
20190202,5,54,-0.448069969813029
20190202,5,96,-0.448069969813029
20190202,11,216,-0.448069969813029
20190202,16,563,-0.448069969813029
20190202,5,400,-0.448069969813029
20190202,22,769,-0.448069969813029
20190202,5,179,-0.448069969813029
20190202,5,38,-0.448069969813029
20190202,5,26,-0.448069969813029
20190202,5,135,-0.448069969813029
20190202,5,81,-0.448069969813029
20190202,11,391,-0.448069969813029
20190202,11,338,-0.448069969813029
20190202,11,379,-0.448069969813029
20190202,27,835,-0.448069969813029
20190202,5,108,-0.448069969813029
20190202,11,329,-0.448069969813029
20190202,5,56,-0.448069969813029
20190202,5,81,-0.448069969813029
20190202,5,32,-0.448069969813029
20190202,5,108,-0.448069969813029
20190202,5,119,-0.448069969813029
20190202,5,62,-0.448069969813029
20190202,5,162,-0.448069969813029
20190202,27,133,-0.448069969813029
20190202,22,149,-0.448069969813029
20190202,27,344,-0.448069969813029
20190202,43,511,-0.448069969813029
20190202,22,308,-0.448069969813029
20190202,49,757,-0.448069969813029
20190202,22,241,-0.448069969813029
20190202,38,674,-0.448069969813029
20190202,38,419,-0.448069969813029
20190202,22,371,-0.448069969813029
20190202,27,265,-0.448069969813029
20190202,16,195,-0.448069969813029
20190202,32,349,-0.448069969813029
20190202,11,314,-0.448069969813029
20190202,11,62,-0.448069969813029
20190202,5,60,-0.448069969813029
20190202,11,146,-0.448069969813029
20190202,5,162,-0.448069969813029
20190202,5,325,-0.448069969813029
20190202,16,289,-0.448069969813029
20190202,5,54,-0.448069969813029
20190202,5,22,-0.448069969813029
20190202,5,162,-0.448069969813029
20190202,5,65,-0.448069969813029
20190202,22,122,-0.448069969813029
20190202,60,549,-0.448069969813029
20190202,60,578,-0.448069969813029
20190202,81,1382,-0.448069969813029
20190202,32,454,-0.448069969813029
20190202,108,1233,-0.448069969813029
20190202,27,260,-0.448069969813029
