DATE,CN,PN
190206,11,-0.5076049500041537
190206,10,-0.5076049500041537
190207,119,-0.5076049500041537
190207,68,-0.5076049500041537
190207,89,-0.5076049500041537
190207,143,-0.5076049500041537
190207,51,-0.5076049500041537
190207,82,-0.5076049500041537
190207,134,-0.5076049500041537
190207,108,-0.5076049500041537
190207,24,-0.5076049500041537
190207,53,-0.5076049500041537
190207,79,-0.5076049500041537
190207,106,-0.5076049500041537
190207,53,-0.5076049500041537
190207,74,-0.5076049500041537
190207,135,-0.5076049500041537
190207,56,-0.5076049500041537
190207,48,-0.5076049500041537
190207,71,-0.5076049500041537
190207,97,-0.5076049500041537
190207,56,-0.5076049500041537
190207,14,-0.5076049500041537
190207,96,-0.5076049500041537
190207,41,-0.5076049500041537
190207,88,-0.5076049500041537
190207,138,-0.5076049500041537
190207,101,-0.5076049500041537
190207,87,-0.5076049500041537
190207,63,-0.5076049500041537
190207,33,-0.5076049500041537
190207,62,-0.5076049500041537
190207,116,-0.5076049500041537
190207,26,-0.5076049500041537
190207,159,-0.5076049500041537
190207,88,-0.5076049500041537
190207,100,-0.5076049500041537
190207,75,-0.5076049500041537
190207,47,-0.5076049500041537
190207,82,-0.5076049500041537
190207,103,-0.5076049500041537
190207,47,-0.5076049500041537
190207,63,-0.5076049500041537
190207,96,-0.5076049500041537
190207,90,-0.5076049500041537
190207,138,-0.5076049500041537
190207,118,-0.5076049500041537
190207,53,-0.5076049500041537
190207,108,-0.5076049500041537
190207,76,-0.5076049500041537
190207,105,-0.5076049500041537
190207,23,-0.5076049500041537
190207,189,-0.5076049500041537
190207,133,-0.5076049500041537
190207,119,-0.5076049500041537
190207,46,-0.5076049500041537
190207,81,-0.5076049500041537
190207,84,-0.5076049500041537
190207,226,-0.5076049500041537
190207,96,-0.5076049500041537
190207,86,-0.5076049500041537
190207,53,-0.5076049500041537
190207,50,-0.5076049500041537
190207,90,-0.5076049500041537
190207,205,-0.5076049500041537
190207,93,-0.5076049500041537
190207,76,-0.5076049500041537
190207,86,-0.5076049500041537
190207,54,-0.5076049500041537
190207,70,-0.5076049500041537
190207,82,-0.5076049500041537
190208,104,-0.5076049500041537
190208,60,-0.5076049500041537
190208,64,-0.5076049500041537
190208,70,-0.5076049500041537
190208,39,-0.5076049500041537
190208,55,-0.5076049500041537
190208,27,-0.5076049500041537
190208,13,-0.5076049500041537
190208,44,-0.5076049500041537
190208,60,-0.5076049500041537
190208,19,-0.5076049500041537
190208,28,-0.5076049500041537
190208,27,-0.5076049500041537
190208,66,-0.5076049500041537
190208,37,-0.5076049500041537
190208,16,-0.5076049500041537
190208,27,-0.5076049500041537
190208,38,-0.5076049500041537
190208,48,-0.5076049500041537
190208,44,-0.5076049500041537
190208,111,-0.5076049500041537
190208,46,-0.5076049500041537
190208,42,-0.5076049500041537
190208,31,-0.5076049500041537
190208,28,-0.5076049500041537
190208,56,-0.5076049500041537
190208,80,-0.5076049500041537
190208,10,-0.5076049500041537
190208,19,-0.5076049500041537
190208,57,-0.5076049500041537
190208,35,-0.5076049500041537
190208,47,-0.5076049500041537
190208,26,-0.5076049500041537
190208,46,-0.5076049500041537
190208,63,-0.5076049500041537
190208,62,-0.5076049500041537
190208,111,-0.5076049500041537
190208,41,-0.5076049500041537
190208,51,-0.5076049500041537
190208,39,-0.5076049500041537
190208,42,-0.5076049500041537
190208,46,-0.5076049500041537
190208,43,-0.5076049500041537
190208,54,-0.5076049500041537
190208,62,-0.5076049500041537
190208,29,-0.5076049500041537
190208,29,-0.5076049500041537
190208,56,-0.5076049500041537
190208,38,-0.5076049500041537
190208,69,-0.5076049500041537
190208,54,-0.5076049500041537
190208,25,-0.5076049500041537
190208,83,-0.5076049500041537
190208,22,-0.5076049500041537
190208,21,-0.5076049500041537
190208,40,-0.5076049500041537
190208,51,-0.5076049500041537
190208,52,-0.5076049500041537
190208,50,-0.5076049500041537
190208,56,-0.5076049500041537
190208,53,-0.5076049500041537
190208,12,-0.5076049500041537
190208,55,-0.5076049500041537
190208,34,-0.5076049500041537
190208,51,-0.5076049500041537
190208,58,-0.5076049500041537
190208,61,-0.5076049500041537
190208,18,-0.5076049500041537
190208,55,-0.5076049500041537
190209,8,-0.5076049500041537
190209,14,-0.5076049500041537
190209,21,-0.5076049500041537
190209,3,-0.5076049500041537
190209,8,-0.5076049500041537
190209,18,-0.5076049500041537
190209,5,-0.5076049500041537
190209,7,-0.5076049500041537
190209,5,-0.5076049500041537
190209,9,-0.5076049500041537
190209,28,-0.5076049500041537
190209,7,-0.5076049500041537
190209,4,-0.5076049500041537
190209,4,-0.5076049500041537
190209,7,-0.5076049500041537
190209,2,-0.5076049500041537
190209,10,-0.5076049500041537
190209,3,-0.5076049500041537
190209,7,-0.5076049500041537
190209,8,-0.5076049500041537
190209,6,-0.5076049500041537
190209,14,-0.5076049500041537
190209,8,-0.5076049500041537
190209,1,-0.5076049500041537
190209,7,-0.5076049500041537
190209,7,-0.5076049500041537
190209,11,-0.5076049500041537
190209,8,-0.5076049500041537
190209,15,-0.5076049500041537
190209,10,-0.5076049500041537
190209,8,-0.5076049500041537
190209,12,-0.5076049500041537
190209,6,-0.5076049500041537
190209,14,-0.5076049500041537
190209,10,-0.5076049500041537
190209,7,-0.5076049500041537
190209,4,-0.5076049500041537
190209,18,-0.5076049500041537
190209,8,-0.5076049500041537
190209,18,-0.5076049500041537
190209,7,-0.5076049500041537
190209,4,-0.5076049500041537
190209,8,-0.5076049500041537
190209,7,-0.5076049500041537
190209,7,-0.5076049500041537
190209,2,-0.5076049500041537
190209,9,-0.5076049500041537
190209,14,-0.5076049500041537
190209,15,-0.5076049500041537
190209,7,-0.5076049500041537
190209,4,-0.5076049500041537
190209,8,-0.5076049500041537
190209,4,-0.5076049500041537
190209,7,-0.5076049500041537
190209,10,-0.5076049500041537
190209,6,-0.5076049500041537
190209,14,-0.5076049500041537
190209,8,-0.5076049500041537
190209,14,-0.5076049500041537
190209,9,-0.5076049500041537
190209,5,-0.5076049500041537
190209,14,-0.5076049500041537
190209,9,-0.5076049500041537
190209,6,-0.5076049500041537
190209,8,-0.5076049500041537
190209,2,-0.5076049500041537
190209,1,-0.5076049500041537
190209,5,-0.5076049500041537
190209,3,-0.5076049500041537
190210,1,-0.5076049500041537
190210,2,-0.5076049500041537
190210,2,-0.5076049500041537
190210,3,-0.5076049500041537
190210,2,-0.5076049500041537
190210,2,-0.5076049500041537
190210,2,-0.5076049500041537
190210,2,-0.5076049500041537
190210,6,-0.5076049500041537
190210,4,-0.5076049500041537
190210,2,-0.5076049500041537
190210,3,-0.5076049500041537
190210,2,-0.5076049500041537
190210,1,-0.5076049500041537
190210,1,-0.5076049500041537
190210,1,-0.5076049500041537
190210,4,-0.5076049500041537
190210,2,-0.5076049500041537
190210,2,-0.5076049500041537
190210,3,-0.5076049500041537
190210,2,-0.5076049500041537
190210,1,-0.5076049500041537
190210,1,-0.5076049500041537
190210,1,-0.5076049500041537
190210,3,-0.5076049500041537
190210,3,-0.5076049500041537
190210,7,-0.5076049500041537
190210,2,-0.5076049500041537
190210,1,-0.5076049500041537
190210,1,-0.5076049500041537
190210,1,-0.5076049500041537
190210,6,-0.5076049500041537
190210,5,-0.5076049500041537
190210,2,-0.5076049500041537
190210,2,-0.5076049500041537
190210,2,-0.5076049500041537
190210,4,-0.5076049500041537
190210,3,-0.5076049500041537
190210,5,-0.5076049500041537
190210,1,-0.5076049500041537
190210,2,-0.5076049500041537
190210,1,-0.5076049500041537
190210,3,-0.5076049500041537
190210,1,-0.5076049500041537
190210,1,-0.5076049500041537
190210,2,-0.5076049500041537
190210,1,-0.5076049500041537
190210,5,-0.5076049500041537
190210,2,-0.5076049500041537
190210,1,-0.5076049500041537
190210,3,-0.5076049500041537
190210,1,-0.5076049500041537
190210,1,-0.5076049500041537
190210,8,-0.5076049500041537
190210,4,-0.5076049500041537
190211,54,-0.5076049500041537
190211,79,-0.5076049500041537
190211,82,-0.5076049500041537
190211,89,-0.5076049500041537
190211,49,-0.5076049500041537
190211,48,-0.5076049500041537
190211,73,-0.5076049500041537
190211,66,-0.5076049500041537
190211,61,-0.5076049500041537
190211,99,-0.5076049500041537
190211,110,-0.5076049500041537
190211,63,-0.5076049500041537
190211,127,-0.5076049500041537
190211,70,-0.5076049500041537
190211,37,-0.5076049500041537
190211,50,-0.5076049500041537
190211,74,-0.5076049500041537
190211,59,-0.5076049500041537
190211,6,-0.5076049500041537
190211,30,-0.5076049500041537
190211,87,-0.5076049500041537
190211,67,-0.5076049500041537
190211,146,-0.5076049500041537
190211,25,-0.5076049500041537
190211,41,-0.5076049500041537
190211,67,-0.5076049500041537
190211,83,-0.5076049500041537
190211,35,-0.5076049500041537
190211,62,-0.5076049500041537
190211,73,-0.5076049500041537
190211,68,-0.5076049500041537
190211,46,-0.5076049500041537
190211,199,-0.5076049500041537
190211,51,-0.5076049500041537
190211,85,-0.5076049500041537
190211,46,-0.5076049500041537
190211,42,-0.5076049500041537
190211,68,-0.5076049500041537
190211,66,-0.5076049500041537
190211,69,-0.5076049500041537
190211,126,-0.5076049500041537
190211,25,-0.5076049500041537
190211,89,-0.5076049500041537
190211,80,-0.5076049500041537
190211,57,-0.5076049500041537
190211,82,-0.5076049500041537
190211,67,-0.5076049500041537
190211,51,-0.5076049500041537
190211,110,-0.5076049500041537
190211,112,-0.5076049500041537
190211,68,-0.5076049500041537
190211,119,-0.5076049500041537
190211,171,-0.5076049500041537
190211,41,-0.5076049500041537
190211,25,-0.5076049500041537
190211,49,-0.5076049500041537
190211,36,-0.5076049500041537
190211,67,-0.5076049500041537
190211,39,-0.5076049500041537
190211,198,-0.5076049500041537
190211,107,-0.5076049500041537
190211,93,-0.5076049500041537
190211,27,-0.5076049500041537
190211,92,-0.5076049500041537
190211,105,-0.5076049500041537
190211,77,-0.5076049500041537
190211,99,-0.5076049500041537
190211,61,-0.5076049500041537
190211,55,-0.5076049500041537
190212,42,-0.5076049500041537
190212,27,-0.5076049500041537
190212,74,-0.5076049500041537
190212,43,-0.5076049500041537
190212,23,-0.5076049500041537
190212,24,-0.5076049500041537
190212,24,-0.5076049500041537
190212,99,-0.5076049500041537
190212,60,-0.5076049500041537
190212,68,-0.5076049500041537
190212,37,-0.5076049500041537
190212,57,-0.5076049500041537
190212,41,-0.5076049500041537
190212,91,-0.5076049500041537
190212,26,-0.5076049500041537
190212,36,-0.5076049500041537
190212,68,-0.5076049500041537
190212,82,-0.5076049500041537
190212,145,-0.5076049500041537
190212,15,-0.5076049500041537
190212,44,-0.5076049500041537
190212,67,-0.5076049500041537
190212,20,-0.5076049500041537
190212,47,-0.5076049500041537
190212,23,-0.5076049500041537
190212,31,-0.5076049500041537
190212,67,-0.5076049500041537
190212,18,-0.5076049500041537
190212,22,-0.5076049500041537
190212,31,-0.5076049500041537
190212,57,-0.5076049500041537
190212,15,-0.5076049500041537
190212,58,-0.5076049500041537
190212,44,-0.5076049500041537
190212,18,-0.5076049500041537
190212,60,-0.5076049500041537
190212,36,-0.5076049500041537
190212,52,-0.5076049500041537
190212,63,-0.5076049500041537
190212,41,-0.5076049500041537
190212,50,-0.5076049500041537
190212,76,-0.5076049500041537
190212,84,-0.5076049500041537
190212,28,-0.5076049500041537
190212,48,-0.5076049500041537
190212,31,-0.5076049500041537
190212,69,-0.5076049500041537
190212,41,-0.5076049500041537
190212,44,-0.5076049500041537
190212,46,-0.5076049500041537
190212,58,-0.5076049500041537
190212,64,-0.5076049500041537
190212,57,-0.5076049500041537
190212,3,-0.5076049500041537
190212,24,-0.5076049500041537
190212,69,-0.5076049500041537
190212,99,-0.5076049500041537
190212,62,-0.5076049500041537
190212,38,-0.5076049500041537
190212,56,-0.5076049500041537
190212,55,-0.5076049500041537
190212,53,-0.5076049500041537
190212,44,-0.5076049500041537
190212,27,-0.5076049500041537
190212,101,-0.5076049500041537
190212,37,-0.5076049500041537
190212,39,-0.5076049500041537
190212,41,-0.5076049500041537
190212,58,-0.5076049500041537
190213,39,-0.5076049500041537
190213,92,-0.5076049500041537
190213,62,-0.5076049500041537
190213,44,-0.5076049500041537
190213,39,-0.5076049500041537
190213,20,-0.5076049500041537
190213,48,-0.5076049500041537
190213,51,-0.5076049500041537
190213,50,-0.5076049500041537
190213,18,-0.5076049500041537
190213,15,-0.5076049500041537
190213,90,-0.5076049500041537
190213,39,-0.5076049500041537
190213,58,-0.5076049500041537
190213,27,-0.5076049500041537
190213,49,-0.5076049500041537
190213,36,-0.5076049500041537
190213,79,-0.5076049500041537
190213,65,-0.5076049500041537
190213,40,-0.5076049500041537
190213,11,-0.5076049500041537
190213,28,-0.5076049500041537
190213,59,-0.5076049500041537
190213,50,-0.5076049500041537
190213,30,-0.5076049500041537
190213,45,-0.5076049500041537
190213,28,-0.5076049500041537
190213,47,-0.5076049500041537
190213,51,-0.5076049500041537
190213,17,-0.5076049500041537
190213,41,-0.5076049500041537
190213,47,-0.5076049500041537
190213,37,-0.5076049500041537
190213,84,-0.5076049500041537
190213,36,-0.5076049500041537
190213,20,-0.5076049500041537
190213,22,-0.5076049500041537
190213,32,-0.5076049500041537
190213,30,-0.5076049500041537
190213,26,-0.5076049500041537
190213,69,-0.5076049500041537
190213,42,-0.5076049500041537
190213,33,-0.5076049500041537
190213,36,-0.5076049500041537
190213,28,-0.5076049500041537
190213,26,-0.5076049500041537
190213,25,-0.5076049500041537
190213,67,-0.5076049500041537
190213,29,-0.5076049500041537
190213,13,-0.5076049500041537
190213,49,-0.5076049500041537
190213,64,-0.5076049500041537
190213,34,-0.5076049500041537
190213,100,-0.5076049500041537
190213,50,-0.5076049500041537
190213,33,-0.5076049500041537
190213,21,-0.5076049500041537
190213,64,-0.5076049500041537
190213,47,-0.5076049500041537
190213,11,-0.5076049500041537
190213,88,-0.5076049500041537
190213,47,-0.5076049500041537
190213,39,-0.5076049500041537
190213,42,-0.5076049500041537
190213,47,-0.5076049500041537
190213,124,-0.5076049500041537
190213,29,-0.5076049500041537
190213,47,-0.5076049500041537
190213,40,-0.5076049500041537
190214,27,-0.5076049500041537
190214,38,-0.5076049500041537
190214,66,-0.5076049500041537
190214,52,-0.5076049500041537
190214,39,-0.5076049500041537
190214,35,-0.5076049500041537
190214,17,-0.5076049500041537
190214,45,-0.5076049500041537
190214,34,-0.5076049500041537
190214,29,-0.5076049500041537
190214,14,-0.5076049500041537
190214,105,-0.5076049500041537
190214,21,-0.5076049500041537
190214,8,-0.5076049500041537
190214,23,-0.5076049500041537
190214,15,-0.5076049500041537
190214,38,-0.5076049500041537
190214,46,-0.5076049500041537
190214,44,-0.5076049500041537
190214,38,-0.5076049500041537
190214,34,-0.5076049500041537
190214,25,-0.5076049500041537
190214,35,-0.5076049500041537
190214,29,-0.5076049500041537
190214,48,-0.5076049500041537
190214,45,-0.5076049500041537
190214,29,-0.5076049500041537
190214,44,-0.5076049500041537
190214,32,-0.5076049500041537
190214,36,-0.5076049500041537
190214,58,-0.5076049500041537
190214,8,-0.5076049500041537
190214,34,-0.5076049500041537
190214,95,-0.5076049500041537
190214,38,-0.5076049500041537
190214,28,-0.5076049500041537
190214,65,-0.5076049500041537
190214,25,-0.5076049500041537
190214,45,-0.5076049500041537
190214,27,-0.5076049500041537
190214,67,-0.5076049500041537
190214,40,-0.5076049500041537
190214,24,-0.5076049500041537
190214,11,-0.5076049500041537
190214,46,-0.5076049500041537
190214,17,-0.5076049500041537
190214,26,-0.5076049500041537
190214,25,-0.5076049500041537
190214,34,-0.5076049500041537
190214,38,-0.5076049500041537
190214,47,-0.5076049500041537
190214,23,-0.5076049500041537
190214,52,-0.5076049500041537
190214,29,-0.5076049500041537
190214,31,-0.5076049500041537
190214,41,-0.5076049500041537
190214,37,-0.5076049500041537
190214,34,-0.5076049500041537
190214,60,-0.5076049500041537
190214,36,-0.5076049500041537
190214,5,-0.5076049500041537
190214,9,-0.5076049500041537
190214,67,-0.5076049500041537
190214,65,-0.5076049500041537
190214,71,-0.5076049500041537
190214,26,-0.5076049500041537
190214,19,-0.5076049500041537
190214,67,-0.5076049500041537
190214,58,-0.5076049500041537
190215,45,-0.5076049500041537
190215,31,-0.5076049500041537
190215,18,-0.5076049500041537
190215,11,-0.5076049500041537
190215,28,-0.5076049500041537
190215,40,-0.5076049500041537
190215,29,-0.5076049500041537
190215,15,-0.5076049500041537
190215,83,-0.5076049500041537
190215,38,-0.5076049500041537
190215,56,-0.5076049500041537
190215,41,-0.5076049500041537
190215,33,-0.5076049500041537
190215,14,-0.5076049500041537
190215,47,-0.5076049500041537
190215,29,-0.5076049500041537
190215,21,-0.5076049500041537
190215,10,-0.5076049500041537
190215,50,-0.5076049500041537
190215,24,-0.5076049500041537
190215,35,-0.5076049500041537
190215,30,-0.5076049500041537
190215,27,-0.5076049500041537
190215,49,-0.5076049500041537
190215,26,-0.5076049500041537
190215,68,-0.5076049500041537
190215,37,-0.5076049500041537
190215,54,-0.5076049500041537
190215,21,-0.5076049500041537
190215,44,-0.5076049500041537
190215,18,-0.5076049500041537
190215,43,-0.5076049500041537
190215,4,-0.5076049500041537
190215,14,-0.5076049500041537
190215,50,-0.5076049500041537
190215,55,-0.5076049500041537
190215,34,-0.5076049500041537
190215,26,-0.5076049500041537
190215,22,-0.5076049500041537
190215,43,-0.5076049500041537
190215,28,-0.5076049500041537
190215,102,-0.5076049500041537
190215,17,-0.5076049500041537
190215,51,-0.5076049500041537
190215,42,-0.5076049500041537
190215,31,-0.5076049500041537
190215,26,-0.5076049500041537
190215,44,-0.5076049500041537
190215,52,-0.5076049500041537
190215,47,-0.5076049500041537
190215,23,-0.5076049500041537
190215,27,-0.5076049500041537
190215,27,-0.5076049500041537
190215,39,-0.5076049500041537
190215,70,-0.5076049500041537
190215,30,-0.5076049500041537
190215,19,-0.5076049500041537
190215,70,-0.5076049500041537
190215,19,-0.5076049500041537
190215,41,-0.5076049500041537
190215,33,-0.5076049500041537
190215,50,-0.5076049500041537
190215,9,-0.5076049500041537
190215,32,-0.5076049500041537
190215,37,-0.5076049500041537
190215,34,-0.5076049500041537
190215,66,-0.5076049500041537
190215,66,-0.5076049500041537
190215,40,-0.5076049500041537
190216,1,-0.5076049500041537
190216,3,-0.5076049500041537
190216,3,-0.5076049500041537
190216,4,-0.5076049500041537
190216,6,-0.5076049500041537
190216,1,-0.5076049500041537
190216,3,-0.5076049500041537
190216,7,-0.5076049500041537
190216,4,-0.5076049500041537
190216,13,-0.5076049500041537
190216,2,-0.5076049500041537
190216,12,-0.5076049500041537
190216,2,-0.5076049500041537
190216,7,-0.5076049500041537
190216,3,-0.5076049500041537
190216,9,-0.5076049500041537
190216,10,-0.5076049500041537
190216,5,-0.5076049500041537
190216,4,-0.5076049500041537
190216,11,-0.5076049500041537
190216,4,-0.5076049500041537
190216,6,-0.5076049500041537
190216,6,-0.5076049500041537
190216,2,-0.5076049500041537
190216,4,-0.5076049500041537
190216,2,-0.5076049500041537
190216,4,-0.5076049500041537
190216,10,-0.5076049500041537
190216,1,-0.5076049500041537
190216,5,-0.5076049500041537
190216,12,-0.5076049500041537
190216,5,-0.5076049500041537
190216,2,-0.5076049500041537
190216,9,-0.5076049500041537
190216,7,-0.5076049500041537
190216,3,-0.5076049500041537
190216,7,-0.5076049500041537
190216,3,-0.5076049500041537
190216,3,-0.5076049500041537
190216,1,-0.5076049500041537
190216,14,-0.5076049500041537
190216,2,-0.5076049500041537
190216,11,-0.5076049500041537
190216,16,-0.5076049500041537
190216,6,-0.5076049500041537
190216,7,-0.5076049500041537
190216,5,-0.5076049500041537
190216,9,-0.5076049500041537
190216,7,-0.5076049500041537
190216,3,-0.5076049500041537
190216,2,-0.5076049500041537
190216,12,-0.5076049500041537
190216,8,-0.5076049500041537
190216,19,-0.5076049500041537
190216,1,-0.5076049500041537
190216,4,-0.5076049500041537
190216,9,-0.5076049500041537
190216,1,-0.5076049500041537
190216,6,-0.5076049500041537
190216,7,-0.5076049500041537
190216,10,-0.5076049500041537
190216,17,-0.5076049500041537
190216,11,-0.5076049500041537
190216,1,-0.5076049500041537
190216,11,-0.5076049500041537
190217,3,-0.5076049500041537
190217,8,-0.5076049500041537
190217,3,-0.5076049500041537
190217,1,-0.5076049500041537
190217,3,-0.5076049500041537
190217,2,-0.5076049500041537
190217,4,-0.5076049500041537
190217,1,-0.5076049500041537
190217,6,-0.5076049500041537
190217,3,-0.5076049500041537
190217,5,-0.5076049500041537
190217,15,-0.5076049500041537
190217,4,-0.5076049500041537
190217,3,-0.5076049500041537
190217,1,-0.5076049500041537
190217,1,-0.5076049500041537
190217,2,-0.5076049500041537
190217,1,-0.5076049500041537
190217,7,-0.5076049500041537
190217,1,-0.5076049500041537
190217,1,-0.5076049500041537
190217,1,-0.5076049500041537
190217,5,-0.5076049500041537
190217,1,-0.5076049500041537
190217,1,-0.5076049500041537
190217,2,-0.5076049500041537
190217,3,-0.5076049500041537
190217,1,-0.5076049500041537
190217,7,-0.5076049500041537
190217,2,-0.5076049500041537
190217,4,-0.5076049500041537
190217,7,-0.5076049500041537
190217,2,-0.5076049500041537
190217,5,-0.5076049500041537
190217,14,-0.5076049500041537
190217,5,-0.5076049500041537
190217,1,-0.5076049500041537
190217,2,-0.5076049500041537
190217,4,-0.5076049500041537
190217,1,-0.5076049500041537
190217,7,-0.5076049500041537
190217,4,-0.5076049500041537
190217,3,-0.5076049500041537
190217,3,-0.5076049500041537
190217,10,-0.5076049500041537
190217,1,-0.5076049500041537
190217,1,-0.5076049500041537
190217,2,-0.5076049500041537
190217,1,-0.5076049500041537
190218,68,-0.5076049500041537
190218,63,-0.5076049500041537
190218,50,-0.5076049500041537
190218,74,-0.5076049500041537
190218,26,-0.5076049500041537
190218,65,-0.5076049500041537
190218,100,-0.5076049500041537
190218,60,-0.5076049500041537
190218,51,-0.5076049500041537
190218,33,-0.5076049500041537
190218,70,-0.5076049500041537
190218,53,-0.5076049500041537
190218,65,-0.5076049500041537
190218,118,-0.5076049500041537
190218,23,-0.5076049500041537
190218,73,-0.5076049500041537
190218,89,-0.5076049500041537
190218,68,-0.5076049500041537
190218,79,-0.5076049500041537
190218,128,-0.5076049500041537
190218,95,-0.5076049500041537
190218,58,-0.5076049500041537
190218,100,-0.5076049500041537
190218,56,-0.5076049500041537
190218,176,-0.5076049500041537
190218,116,-0.5076049500041537
190218,42,-0.5076049500041537
190218,19,-0.5076049500041537
190218,132,-0.5076049500041537
190218,77,-0.5076049500041537
190218,21,-0.5076049500041537
190218,99,-0.5076049500041537
190218,64,-0.5076049500041537
190218,55,-0.5076049500041537
190218,50,-0.5076049500041537
190218,43,-0.5076049500041537
190218,112,-0.5076049500041537
190218,63,-0.5076049500041537
190218,43,-0.5076049500041537
190218,63,-0.5076049500041537
190218,72,-0.5076049500041537
190218,35,-0.5076049500041537
190218,103,-0.5076049500041537
190218,101,-0.5076049500041537
190218,56,-0.5076049500041537
190218,67,-0.5076049500041537
