DATE,PN,CN,COVID
190417,-0.5726537959916249,2721,0
190418,-0.5726537959916249,2434,0
190419,-0.5726537959916249,2378,0
190420,-0.5726537959916247,232,0
190421,-0.5726537959916248,299,0
190422,-0.5726537959916249,4545,0
190423,-0.5726537959916249,2911,0
190424,-0.5726537959916249,2683,0
190425,-0.5726537959916249,2458,0
190426,-0.5726537959916249,2389,0
190427,-0.5726537959916247,282,0
190428,-0.5726537959916246,258,0
190429,-0.5726537959916249,4279,0
190430,-0.5726537959916249,2695,0
190501,-0.5188040807843208,955,0
190502,-0.5188040807843208,3764,0
190503,-0.5188040807843208,2707,0
190504,-0.5188040807843208,503,0
190505,-0.5188040807843208,33,0
190506,-0.5188040807843208,544,0
190507,-0.5188040807843208,5180,0
190508,-0.5188040807843208,3209,0
190509,-0.5188040807843208,2678,0
190510,-0.5188040807843208,2338,0
190511,-0.5188040807843208,220,0
190512,-0.5188040807843208,107,0
190513,-0.5188040807843208,4342,0
190514,-0.5188040807843208,3174,0
190515,-0.5188040807843208,2664,0
190516,-0.5188040807843208,2564,0
190517,-0.5188040807843208,2556,0
190518,-0.5188040807843208,355,0
190519,-0.5188040807843208,98,0
190520,-0.5188040807843208,4221,0
190521,-0.5188040807843208,2943,0
190522,-0.5188040807843208,2621,0
190523,-0.5188040807843208,2719,0
190524,-0.5188040807843208,2382,0
190525,-0.5188040807843208,403,0
190526,-0.5188040807843208,178,0
190527,-0.5188040807843208,4591,0
190528,-0.5188040807843208,2880,0
190529,-0.5188040807843208,2801,0
190530,-0.5188040807843208,2639,0
190531,-0.5188040807843208,2452,0
200201,-0.10184521675109874,276,0
200202,-0.10184521675109873,205,2
200203,-0.10184521675109874,5168,15
200204,-0.10184521675109874,3183,0
200205,-0.10184521675109874,2922,18
200206,-0.10184521675109874,2825,23
200207,-0.10184521675109874,2747,24
200208,-0.10184521675109874,225,24
200209,-0.10184521675109873,218,27
200210,-0.10184521675109874,4962,27
200211,-0.10184521675109874,3298,28
200212,-0.10184521675109874,3101,28
200213,-0.10184521675109874,2886,28
200214,-0.10184521675109874,2590,28
200215,-0.10184521675109874,235,28
200216,-0.1018452167510987,73,29
200217,-0.10184521675109874,4623,30
200218,-0.10184521675109874,3322,31
200219,-0.10184521675109874,3032,51
200220,-0.10184521675109874,2660,104
200221,-0.10184521675109874,2580,204
200222,-0.10184521675109874,308,433
200223,-0.10184521675109873,203,602
200224,-0.10184521675109874,5053,833
200225,-0.10184521675109874,3080,893
200226,-0.10184521675109874,3075,1261
200227,-0.10184521675109874,3068,1766
200228,-0.10184521675109874,2702,2337
200229,-0.10184521675109874,290,3736
200301,0.7370842893918356,162,4212
200302,0.7370842893918361,5359,4812
200303,0.7370842893918361,3749,5328
200304,0.7370842893918361,3213,5766
200305,0.7370842893918361,3114,6284
200306,0.7370842893918361,3090,6767
200307,0.7370842893918361,337,7134
200308,0.7370842893918359,200,7382
200309,0.7370842893918361,5587,7513
200310,0.7370842893918361,3516,7755
200311,0.7370842893918361,3244,7869
200312,0.7370842893918361,3385,7979
200313,0.7370842893918361,3315,8086
200314,0.7370842893918361,635,8162
200315,0.7370842893918356,147,8236
200316,0.7370842893918361,5625,8320
200317,0.7370842893918361,3871,8413
200318,0.7370842893918361,3487,8565
200319,0.7370842893918361,3429,8652
200320,0.7370842893918361,3023,8799
200321,0.7370842893918361,409,8897
200322,0.7370842893918359,305,8961
200323,0.7370842893918361,5409,9037
200324,0.7370842893918361,3429,9137
200325,0.7370842893918361,3286,9241
200326,0.7370842893918361,3280,9332
200327,0.7370842893918361,3219,9478
200328,0.7370842893918361,346,9583
200329,0.7370842893918357,141,9661
200330,0.7370842893918361,5545,9786
200331,0.7370842893918361,3373,9887
200401,-0.5253404080867767,4197,9976
200402,-0.5253404080867767,4032,10062
200403,-0.5253404080867767,3832,10156
200404,-0.5253404080867767,508,10237
200405,-0.5253404080867767,183,10284
200406,-0.5253404080867767,6592,10331
200407,-0.5253404080867767,4560,10384
200408,-0.5253404080867767,4075,10423
200409,-0.5253404080867767,3741,10450
200410,-0.5253404080867767,3503,10480
200411,-0.5253404080867767,454,10512
200412,-0.5253404080867767,138,10537
200413,-0.5253404080867767,6631,10564
200414,-0.5253404080867767,4328,10591
200415,-0.5253404080867767,59,10613
200416,-0.5253404080867767,6044,10635
200417,-0.5253404080867767,3751,10653
200418,-0.5253404080867767,582,10661
200419,-0.5253404080867767,147,10674
200420,-0.5253404080867767,6705,10683
200421,-0.5253404080867767,4219,10694
200422,-0.5253404080867767,3921,10702
200423,-0.5253404080867767,3647,10708
200424,-0.5253404080867767,3508,10718
200425,-0.5253404080867767,496,10728
200426,-0.5253404080867767,321,10738
200427,-0.5253404080867767,6889,10752
200428,-0.5253404080867767,4271,10761
200429,-0.5253404080867767,3901,10765
200430,-0.5253404080867767,52,10774
200501,-0.5076049500041538,3080,10780
200502,-0.5076049500041538,704,10793
200503,-0.507604950004154,365,10801
200504,-0.5076049500041538,7975,10804
200505,-0.5076049500041541,218,10806
200506,-0.5076049500041538,7139,10810
200507,-0.5076049500041538,4631,10822
200508,-0.5076049500041538,4086,10840
200509,-0.5076049500041538,949,10874
200510,-0.5076049500041541,288,10909
200511,-0.5076049500041538,6820,10936
200512,-0.5076049500041538,4780,10962
200513,-0.5076049500041538,4120,10991
200514,-0.5076049500041538,3808,11018
200515,-0.5076049500041538,3610,11037
200516,-0.5076049500041538,558,11050
200517,-0.5076049500041541,209,11065
200518,-0.5076049500041538,6461,11078
200519,-0.5076049500041538,4618,11110
200520,-0.5076049500041538,4258,11122
200521,-0.5076049500041538,3757,11142
200522,-0.5076049500041538,3631,11165
200523,-0.5076049500041538,694,11190
200524,-0.5076049500041541,203,11206
200525,-0.5076049500041538,6743,11225
200526,-0.5076049500041538,4250,11265
200527,-0.5076049500041538,3920,11344
200528,-0.5076049500041538,3859,11402
200529,-0.5076049500041538,3189,11441
200530,-0.5076049500041538,497,11468
