,DATE,PN,CN,COVID
151,20200304,0.7231104969978333,19307,5328
152,20200305,0.7231104969978333,19503,5766
153,20200306,0.7231104969978333,22406,6284
154,20200307,0.7231104969978333,28015,6767
155,20200308,0.7231104969978333,26943,7134
156,20200309,0.7231104969978333,19875,7382
157,20200310,0.7231104969978333,19242,7513
158,20200311,0.7231104969978333,20807,7755
159,20200312,0.7231104969978333,20561,7869
160,20200313,0.7231104969978333,22632,7979
161,20200314,0.7231104969978333,28241,8086
162,20200315,0.7231104969978333,25201,8162
163,20200316,0.7231104969978333,19468,8236
164,20200317,0.7231104969978333,20203,8320
165,20200318,0.7231104969978333,20552,8413
166,20200319,0.7231104969978333,18459,8565
167,20200320,0.7231104969978333,22357,8652
168,20200321,0.7231104969978333,28530,8799
169,20200322,0.7231104969978333,26416,8897
170,20200323,0.7231104969978333,18809,8961
171,20200324,0.7231104969978333,19109,9037
172,20200325,0.7231104969978333,19451,9137
173,20200326,0.7231104969978333,18109,9241
174,20200327,0.7231104969978333,20944,9332
175,20200328,0.7231104969978333,27640,9478
176,20200329,0.7231104969978333,25753,9583
177,20200330,0.7231104969978333,18835,9661
178,20200331,0.7231104969978333,18794,9786
179,20200401,0.3736261384827712,19518,9887
180,20200402,0.373626138482772,19337,9976
181,20200403,0.373626138482772,22233,10062
182,20200404,0.3736261384827734,28969,10156
183,20200405,0.3736261384827721,27170,10237
184,20200406,0.3736261384827712,19986,10284
185,20200407,0.37362613848277104,19158,10331
186,20200408,0.37362613848277204,19452,10384
187,20200409,0.3736261384827723,20064,10423
188,20200410,0.3736261384827727,22588,10450
189,20200411,0.37362613848277454,31222,10480
190,20200412,0.37362613848277226,27611,10512
191,20200413,0.3736261384827721,20149,10537
192,20200414,0.37362613848277293,22423,10564
193,20200415,0.373626138482774,30748,10591
194,20200416,0.3736261384827727,21451,10613
195,20200417,0.3736261384827724,21656,10635
196,20200418,0.37362613848277576,34156,10653
197,20200419,0.3736261384827722,27200,10661
198,20200420,0.3736261384827717,20382,10674
199,20200421,0.3736261384827719,20527,10683
200,20200422,0.37362613848277293,20538,10694
201,20200423,0.3736261384827729,21063,10702
202,20200424,0.3736261384827737,24645,10708
203,20200425,0.373626138482776,34473,10718
204,20200426,0.3736261384827752,33848,10728
205,20200427,0.3736261384827724,21096,10738
206,20200428,0.3736261384827741,22594,10752
207,20200429,0.3736261384827751,25983,10761
208,20200430,0.373626138482776,36703,10765
209,20200501,0.35270217061042786,36770,10774
210,20200502,0.35270217061042786,39502,10780
211,20200503,0.35270217061042786,36020,10793
212,20200504,0.35270217061042786,33056,10801
213,20200505,0.35270217061042786,39465,10804
214,20200506,0.35270217061042786,25782,10806
215,20200507,0.35270217061042786,25560,10810
216,20200508,0.35270217061042786,26837,10822
217,20200509,0.35270217061042786,34506,10840
218,20200510,0.35270217061042786,38190,10874
219,20200511,0.35270217061042786,24174,10909
220,20200512,0.35270217061042786,22700,10936
221,20200513,0.35270217061042786,25591,10962
222,20200514,0.35270217061042786,25914,10991
223,20200515,0.35270217061042786,27246,11018
224,20200516,0.35270217061042786,48618,11037
225,20200517,0.35270217061042786,48896,11050
226,20200518,0.35270217061042786,25378,11065
227,20200519,0.35270217061042786,27814,11078
228,20200520,0.35270217061042786,28824,11110
229,20200521,0.35270217061042786,28757,11122
230,20200522,0.35270217061042786,30326,11142
231,20200523,0.35270217061042786,46669,11165
232,20200524,0.35270217061042786,42585,11190
233,20200525,0.35270217061042786,27120,11206
234,20200526,0.35270217061042786,25084,11225
235,20200527,0.35270217061042786,25762,11265
236,20200528,0.35270217061042786,24952,11344
237,20200529,0.35270217061042786,29285,11402
238,20200530,0.35270217061042786,43606,11441
239,20200531,0.35270217061042786,40332,11468
