DATE,PN,CN
20190514,-0.5188040807843208,3519
20190515,-0.5188040807843208,3507
20190516,-0.5188040807843208,3697
20190517,-0.5188040807843208,4277
20190518,-0.5188040807843208,6131
20190519,-0.5188040807843208,4962
20190520,-0.5188040807843208,3572
20190521,-0.5188040807843208,3408
20190522,-0.5188040807843208,3487
20190523,-0.5188040807843208,3601
20190524,-0.5188040807843208,4262
20190525,-0.5188040807843208,6686
20190526,-0.5188040807843208,4977
20190527,-0.5188040807843208,3539
20190528,-0.5188040807843208,3535
20190529,-0.5188040807843208,3629
20190530,-0.5188040807843208,3808
20190531,-0.5188040807843208,4388
20200201,-0.10184521675109814,4725
20200202,-0.10184521675109816,3828
20200203,-0.10184521675109819,3130
20200204,-0.10184521675109819,3376
20200205,-0.10184521675109819,3423
20200206,-0.10184521675109817,3337
20200207,-0.10184521675109817,3681
20200208,-0.10184521675109817,4163
20200209,-0.10184521675109817,3923
20200210,-0.10184521675109819,3319
20200211,-0.10184521675109817,3388
20200212,-0.10184521675109819,3007
20200213,-0.10184521675109817,3557
20200214,-0.10184521675109817,4454
20200215,-0.10184521675109816,4879
20200216,-0.10184521675109816,4279
20200217,-0.1018452167510982,3137
20200218,-0.1018452167510982,3395
20200219,-0.10184521675109821,3221
20200220,-0.1018452167510982,3366
20200221,-0.10184521675109823,3308
20200222,-0.10184521675109821,3628
20200223,-0.10184521675109823,3116
20200224,-0.10184521675109826,2749
20200225,-0.10184521675109831,2321
20200226,-0.10184521675109827,2463
20200227,-0.10184521675109831,2165
20200228,-0.10184521675109827,2420
20200229,-0.10184521675109826,2628
20200301,0.7370842893918339,2281
20200302,0.7370842893918346,2011
20200303,0.7370842893918338,1794
20200304,0.7370842893918337,1870
20200305,0.7370842893918337,1994
20200306,0.7370842893918353,2427
20200307,0.7370842893918355,2830
20200308,0.737084289391834,2483
20200309,0.7370842893918339,1941
20200310,0.7370842893918337,1938
20200311,0.737084289391835,2200
20200312,0.7370842893918339,2239
20200313,0.7370842893918345,2592
20200314,0.737084289391836,3525
20200315,0.7370842893918351,2855
20200316,0.7370842893918338,1985
20200317,0.7370842893918338,1895
20200318,0.7370842893918342,1911
20200319,0.7370842893918337,2023
20200320,0.737084289391834,2289
20200321,0.7370842893918345,2911
20200322,0.7370842893918346,2814
20200323,0.7370842893918338,1719
20200324,0.7370842893918339,1862
20200325,0.7370842893918337,1849
20200326,0.7370842893918337,1923
20200327,0.7370842893918353,2224
20200328,0.7370842893918351,3208
20200329,0.7370842893918355,2540
20200330,0.7370842893918338,1876
20200331,0.7370842893918337,1917
20200401,-0.5253404080867767,2021
20200402,-0.5253404080867767,2092
20200403,-0.5253404080867767,2289
20200404,-0.5253404080867767,3132
20200405,-0.5253404080867767,2486
20200406,-0.5253404080867767,1838
20200407,-0.5253404080867767,1759
20200408,-0.5253404080867767,1786
20200409,-0.5253404080867767,1909
20200410,-0.5253404080867767,2081
20200411,-0.5253404080867767,3498
20200412,-0.5253404080867767,2798
20200413,-0.5253404080867767,2010
20200414,-0.5253404080867767,2273
20200415,-0.5253404080867767,2392
20200416,-0.5253404080867767,1989
20200417,-0.5253404080867767,2366
20200418,-0.5253404080867767,3385
20200419,-0.5253404080867767,2971
20200420,-0.5253404080867767,1897
20200421,-0.5253404080867767,2251
20200422,-0.5253404080867767,2107
20200423,-0.5253404080867767,2225
20200424,-0.5253404080867767,2688
20200425,-0.5253404080867767,3940
20200426,-0.5253404080867767,3469
20200427,-0.5253404080867767,2097
20200428,-0.5253404080867767,2326
20200429,-0.5253404080867767,2706
20200430,-0.5253404080867767,4216
20200501,-0.5076049500041516,3883
20200502,-0.5076049500041516,4162
20200503,-0.5076049500041515,3941
20200504,-0.5076049500041518,3379
20200505,-0.5076049500041517,3672
20200506,-0.5076049500041518,2323
20200507,-0.5076049500041517,2549
20200508,-0.5076049500041517,2921
20200509,-0.5076049500041515,4008
20200510,-0.5076049500041516,3636
20200511,-0.5076049500041518,2424
20200512,-0.5076049500041518,2147
20200513,-0.5076049500041517,2423
20200514,-0.5076049500041516,2814
20200515,-0.5076049500041516,3018
20200516,-0.5076049500041515,4349
20200517,-0.5076049500041515,4161
20200518,-0.5076049500041517,2627
20200519,-0.5076049500041517,2500
20200520,-0.5076049500041517,2523
20200521,-0.5076049500041516,2933
20200522,-0.5076049500041516,3480
20200523,-0.5076049500041515,4459
20200524,-0.5076049500041516,4174
20200525,-0.5076049500041517,2563
20200526,-0.5076049500041516,2707
20200527,-0.5076049500041517,2882
20200528,-0.5076049500041517,2733
20200529,-0.5076049500041516,3392
20200530,-0.5076049500041515,4585
20200531,-0.5076049500041516,4318
