DATE,PN,CN
20200306,0.14763573353940823,2990
20200307,0.147635733539408,2965
20200308,0.1476357335394077,2516
20200309,0.14763573353940806,2781
20200310,0.14763573353940782,2175
20200311,0.14763573353940815,2829
20200312,0.1476357335394079,2439
20200313,0.14763573353940823,3286
20200314,0.1476357335394084,4525
20200315,0.1476357335394077,2345
20200316,0.14763573353940815,2858
20200317,0.14763573353940806,2619
20200318,0.14763573353940823,2756
20200319,0.1476357335394079,2322
20200320,0.14763573353940826,3162
20200321,0.14763573353940843,3362
20200322,0.14763573353940773,2376
20200323,0.14763573353940812,2566
20200324,0.14763573353940806,2650
20200325,0.1476357335394082,3046
20200326,0.1476357335394081,2631
20200327,0.14763573353940823,3007
20200328,0.14763573353940837,3384
20200329,0.1476357335394079,2577
20200330,0.14763573353940823,3217
20200331,0.1476357335394083,3289
20200401,0.4357945223649353,3321
20200402,0.4357945223649348,3104
20200403,0.4357945223649353,3276
20200404,0.4357945223649358,3645
20200405,0.4357945223649326,2476
20200406,0.43579452236493393,2764
20200407,0.43579452236493466,2824
20200408,0.43579452236493493,3058
20200409,0.43579452236493466,2911
20200410,0.4357945223649346,3177
20200411,0.4357945223649349,3576
20200412,0.43579452236493266,2624
20200413,0.435794522364935,3005
20200414,0.4357945223649352,3396
20200415,0.43579452236493504,3452
20200416,0.43579452236493454,2875
20200417,0.43579452236493355,2669
20200418,0.4357945223649359,3941
20200419,0.4357945223649327,2587
20200420,0.435794522364934,2852
20200421,0.4357945223649339,2802
20200422,0.43579452236493427,2827
20200423,0.4357945223649344,2952
20200424,0.43579452236493565,3795
20200425,0.43579452236493565,3910
20200426,0.4357945223649334,2857
20200427,0.4357945223649346,3157
20200428,0.43579452236493443,3186
20200429,0.43579452236493593,4060
20200430,0.4357945223649362,4699
20200501,0.14210561513900857,4650
20200502,0.14210561513900813,4915
20200503,0.14210561513900852,3738
20200504,0.1421056151390083,4655
20200505,0.1421056151390076,6291
20200506,0.14210561513900813,4924
20200507,0.14210561513900594,12975
20200508,0.14210561513900571,16685
20200509,0.14210561513900816,5129
20200510,0.1421056151390085,3929
20200511,0.1421056151390085,3557
20200512,0.1421056151390085,3600
20200513,0.14210561513900855,4133
20200514,0.14210561513900713,6996
20200515,0.14210561513900788,5440
20200516,0.1421056151390078,5243
20200517,0.14210561513900852,4350
20200518,0.14210561513900852,3902
20200519,0.14210561513900855,3839
20200520,0.14210561513900852,4145
20200521,0.14210561513900793,4767
20200522,0.1421056151390083,4482
20200523,0.14210561513900785,5534
20200524,0.14210561513900852,4159
20200525,0.14210561513900852,3613
20200526,0.14210561513900857,3941
20200527,0.14210561513900855,4003
20200528,0.14210561513900852,3798
20200529,0.14210561513900855,4120
20200530,0.14210561513900788,5446
20200531,0.14210561513900855,4296
