DATE,PN,CN,COVID
190506,-0.06888024674521545,7284,0
190507,-0.06888024674521545,29639,0
190508,-0.06888024674521545,19624,0
190509,-0.06888024674521545,16801,0
190510,-0.06888024674521545,14639,0
190511,-0.06888024674521545,1310,0
190512,-0.06888024674521545,3633,0
190513,-0.06888024674521545,28017,0
190514,-0.06888024674521545,19000,0
190515,-0.06888024674521545,17664,0
190516,-0.06888024674521545,16698,0
190517,-0.06888024674521545,14343,0
190518,-0.06888024674521545,1261,0
190519,-0.06888024674521545,2712,0
190520,-0.06888024674521545,26219,0
190521,-0.06888024674521545,19201,0
190522,-0.06888024674521545,18753,0
190523,-0.06888024674521545,18432,0
190524,-0.06888024674521545,16010,0
190525,-0.06888024674521545,1724,0
190526,-0.06888024674521545,2906,0
190527,-0.06888024674521545,27631,0
190528,-0.06888024674521545,20119,0
190529,-0.06888024674521545,18423,0
190530,-0.06888024674521545,16796,0
190531,-0.06888024674521545,14969,0
200201,-0.01780992150306701,1514,0
200202,-0.01780992150306701,4186,2
200203,-0.01780992150306701,36594,15
200204,-0.01780992150306701,25004,0
200205,-0.01780992150306701,22378,18
200206,-0.01780992150306701,21631,23
200207,-0.01780992150306701,20113,24
200208,-0.01780992150306701,2123,24
200209,-0.01780992150306701,4322,27
200210,-0.01780992150306701,36235,27
200211,-0.01780992150306701,24886,28
200212,-0.01780992150306701,24182,28
200213,-0.01780992150306701,21955,28
200214,-0.01780992150306701,20160,28
200215,-0.01780992150306701,2066,28
200216,-0.01780992150306701,3561,29
200217,-0.01780992150306701,35626,30
200218,-0.01780992150306701,24706,31
200219,-0.01780992150306701,23279,51
200220,-0.01780992150306701,27826,104
200221,-0.01780992150306701,33625,204
200222,-0.01780992150306701,4077,433
200223,-0.01780992150306701,7319,602
200224,-0.01780992150306701,56108,833
200225,-0.01780992150306701,36235,893
200226,-0.01780992150306701,37504,1261
200227,-0.01780992150306701,34547,1766
200228,-0.01780992150306701,29523,2337
200229,-0.01780992150306701,4407,3736
200301,-0.3132584222725459,8479,4212
200302,-0.3132584222725459,52321,4812
200303,-0.3132584222725459,34968,5328
200304,-0.3132584222725459,32213,5766
200305,-0.3132584222725459,32189,6284
200306,-0.3132584222725459,28672,6767
200307,-0.3132584222725459,3380,7134
200308,-0.3132584222725459,6314,7382
200309,-0.3132584222725459,46779,7513
200310,-0.3132584222725459,29763,7755
200311,-0.3132584222725459,29508,7869
200312,-0.3132584222725459,29440,7979
200313,-0.3132584222725459,25609,8086
200314,-0.3132584222725459,3545,8162
200315,-0.3132584222725459,6452,8236
200316,-0.3132584222725459,46807,8320
200317,-0.3132584222725459,29903,8413
200318,-0.3132584222725459,27721,8565
200319,-0.3132584222725459,26529,8652
200320,-0.3132584222725459,24623,8799
200321,-0.3132584222725459,2764,8897
200322,-0.3132584222725459,4366,8961
200323,-0.3132584222725459,43166,9037
200324,-0.3132584222725459,28432,9137
200325,-0.3132584222725459,25833,9241
200326,-0.3132584222725459,25196,9332
200327,-0.3132584222725459,22343,9478
200328,-0.3132584222725459,2283,9583
200329,-0.3132584222725459,4371,9661
200330,-0.3132584222725459,40128,9786
200331,-0.3132584222725459,27722,9887
200401,-0.06520995828840458,26990,9976
200402,-0.06520995828840458,27928,10062
200403,-0.06520995828840458,23400,10156
200404,-0.06520995828840458,2206,10237
200405,-0.06520995828840458,4178,10284
200406,-0.06520995828840458,41676,10331
200407,-0.06520995828840458,27391,10384
200408,-0.06520995828840458,24975,10423
200409,-0.06520995828840458,25303,10450
200410,-0.06520995828840458,22479,10480
200411,-0.06520995828840458,1876,10512
200412,-0.06520995828840458,5349,10537
200413,-0.06520995828840458,44644,10564
200414,-0.06520995828840458,16852,10591
200415,-0.06520995828840458,1240,10613
200416,-0.06520995828840458,42161,10635
200417,-0.06520995828840458,24206,10653
200418,-0.06520995828840458,1814,10661
200419,-0.06520995828840458,4482,10674
200420,-0.06520995828840458,40630,10683
200421,-0.06520995828840458,26718,10694
200422,-0.06520995828840458,24843,10702
200423,-0.06520995828840458,24365,10708
200424,-0.06520995828840458,22034,10718
200425,-0.06520995828840458,1707,10728
200426,-0.06520995828840458,4114,10738
200427,-0.06520995828840458,42930,10752
200428,-0.06520995828840458,28800,10761
200429,-0.06520995828840458,15862,10765
200430,-0.06520995828840459,648,10774
200501,-0.0012370149294535324,24112,10780
200502,-0.0012370149294535324,2172,10793
200503,-0.0012370149294535324,6315,10801
200504,-0.0012370149294535324,31828,10804
200505,-0.0012370149294535324,4681,10806
200506,-0.0012370149294535324,49334,10810
200507,-0.0012370149294535324,30085,10822
200508,-0.0012370149294535324,23891,10840
200509,-0.0012370149294535324,2355,10874
200510,-0.0012370149294535324,4395,10909
200511,-0.0012370149294535324,40911,10936
200512,-0.0012370149294535324,29084,10962
200513,-0.0012370149294535324,25263,10991
200514,-0.0012370149294535324,23589,11018
200515,-0.0012370149294535324,20462,11037
200516,-0.0012370149294535324,1629,11050
200517,-0.0012370149294535324,4041,11065
200518,-0.0012370149294535324,39394,11078
200519,-0.0012370149294535324,26717,11110
200520,-0.0012370149294535324,26811,11122
200521,-0.0012370149294535324,23767,11142
200522,-0.0012370149294535324,21656,11165
200523,-0.0012370149294535324,2631,11190
200524,-0.0012370149294535324,4241,11206
200525,-0.0012370149294535324,39453,11225
200526,-0.0012370149294535324,27392,11265
200527,-0.0012370149294535324,23622,11344
200528,-0.0012370149294535324,22348,11402
200529,-0.0012370149294535324,19415,11441
200530,-0.0012370149294535324,1335,11468
