DATE,PN,CN,COVID
20190327,-0.0163763165473938,96578,0
20190328,-0.0163763165473938,95321,0
20190329,-0.0163763165473938,100652,0
20190330,-0.0163763165473938,71646,0
20190331,-0.0163763165473938,14667,0
20190401,0.2669769287109404,115665,0
20190402,0.26697692871094,96924,0
20190403,0.2669769287109397,92126,0
20190404,0.26697692871093986,93833,0
20190405,0.2669769287109402,100291,0
20190406,0.2669769287109398,70556,0
20190407,0.2669769287109342,13605,0
20190408,0.2669769287109404,119140,0
20190409,0.2669769287109401,96314,0
20190410,0.2669769287109401,92346,0
20190411,0.2669769287109399,92442,0
20190412,0.2669769287109401,102475,0
20190413,0.2669769287109397,71979,0
20190414,0.2669769287109344,12519,0
20190415,0.2669769287109404,123006,0
20190416,0.2669769287109401,101343,0
20190417,0.2669769287109401,95982,0
20190418,0.2669769287109399,93225,0
20190419,0.2669769287109403,102046,0
20190420,0.2669769287109397,71081,0
20190421,0.26697692871093426,13171,0
20190422,0.2669769287109404,120875,0
20190423,0.2669769287109401,102168,0
20190424,0.26697692871093986,99397,0
20190425,0.26697692871094,93333,0
20190426,0.2669769287109403,100323,0
20190427,0.26697692871093953,69265,0
20190428,0.2669769287109344,10892,0
20190429,0.26697692871094025,119829,0
20190430,0.26697692871094003,105652,0
20190501,0.17681125402450185,71603,0
20190502,0.17681125402450185,99294,0
20190503,0.17681125402450182,107992,0
20190504,0.17681125402450187,69291,0
20190505,0.17681125402450368,12547,0
20190506,0.1768112540245021,40313,0
20190507,0.1768112540245018,119893,0
20190508,0.17681125402450185,97031,0
20190509,0.17681125402450185,93499,0
20190510,0.17681125402450182,101196,0
20190511,0.17681125402450185,73667,0
20190512,0.1768112540245037,14386,0
20190513,0.1768112540245018,115756,0
20190514,0.17681125402450185,97514,0
20190515,0.17681125402450185,93850,0
20190516,0.17681125402450185,89821,0
20190517,0.17681125402450185,98345,0
20190518,0.17681125402450187,67342,0
20190519,0.17681125402450373,10642,0
20190520,0.1768112540245018,112016,0
20190521,0.17681125402450185,95383,0
20190522,0.17681125402450185,91499,0
20190523,0.17681125402450185,89664,0
20190524,0.17681125402450185,98210,0
20190525,0.1768112540245019,66455,0
20190526,0.17681125402450393,11077,0
20190527,0.17681125402450182,107586,0
20190528,0.17681125402450182,100003,0
20190529,0.17681125402450182,92292,0
20190530,0.17681125402450187,91537,0
20190531,0.17681125402450185,96891,0
20200201,-0.54629235714674,73058,0
20200202,-0.54629235714674,13408,2
20200203,-0.54629235714674,118467,15
20200204,-0.54629235714674,96910,0
20200205,-0.54629235714674,88287,18
20200206,-0.54629235714674,86467,23
20200207,-0.54629235714674,96953,24
20200208,-0.54629235714674,65780,24
20200209,-0.54629235714674,9393,27
20200210,-0.54629235714674,108729,27
20200211,-0.54629235714674,92409,28
20200212,-0.54629235714674,80042,28
20200213,-0.54629235714674,85061,28
20200214,-0.54629235714674,93359,28
20200215,-0.54629235714674,62544,28
20200216,-0.54629235714674,9511,29
20200217,-0.54629235714674,100163,30
20200218,-0.54629235714674,91143,31
20200219,-0.54629235714674,85590,51
20200220,-0.54629235714674,84459,104
20200221,-0.54629235714674,90478,204
20200222,-0.54629235714674,55078,433
20200223,-0.54629235714674,8409,602
20200224,-0.54629235714674,103611,833
20200225,-0.54629235714674,77238,893
20200226,-0.54629235714674,75619,1261
20200227,-0.54629235714674,71063,1766
20200228,-0.54629235714674,70218,2337
20200301,-0.07592485348383547,8691,3736
20200302,-0.07592485348383674,89662,4212
20200303,-0.07592485348383665,70570,4812
20200304,-0.07592485348383654,65247,5328
20200305,-0.07592485348383661,67702,5766
20200306,-0.07592485348383675,82418,6284
20200307,-0.07592485348383647,55741,6767
20200308,-0.07592485348383549,8211,7134
20200309,-0.0759248534838368,95875,7382
20200310,-0.07592485348383674,78524,7513
20200311,-0.0759248534838368,84975,7755
20200312,-0.07592485348383675,81948,7869
20200313,-0.07592485348383679,88297,7979
20200314,-0.07592485348383674,70452,8086
20200315,-0.0759248534838352,11165,8162
20200316,-0.07592485348383686,99264,8236
20200317,-0.07592485348383678,87265,8320
20200318,-0.07592485348383675,85562,8413
20200319,-0.07592485348383678,81808,8565
20200320,-0.07592485348383682,92387,8652
20200321,-0.07592485348383676,74070,8799
20200322,-0.0759248534838352,12556,8897
20200323,-0.07592485348383682,104047,8961
20200324,-0.07592485348383679,92934,9037
20200325,-0.07592485348383676,89073,9137
20200326,-0.07592485348383672,88145,9241
20200327,-0.07592485348383679,96951,9332
20200328,-0.07592485348383676,74012,9478
20200329,-0.07592485348383514,12550,9583
20200330,-0.07592485348383687,108378,9661
20200331,-0.0759248534838368,94713,9786
20200401,-0.18886275724931728,87690,9887
20200402,-0.18886275724931734,87565,9976
20200403,-0.1888627572493174,95018,10062
20200404,-0.1888627572493174,76115,10156
20200405,-0.18886275724931167,12287,10237
20200406,-0.1888627572493175,106142,10284
20200407,-0.1888627572493174,94120,10331
20200408,-0.18886275724931734,89865,10384
20200409,-0.1888627572493173,87221,10423
20200410,-0.18886275724931748,96588,10450
20200411,-0.1888627572493174,80157,10480
20200412,-0.18886275724931104,10951,10512
20200413,-0.18886275724931748,108245,10537
20200414,-0.18886275724931745,97811,10564
20200415,-0.18886275724931695,47559,10591
20200416,-0.18886275724931725,92867,10613
20200417,-0.18886275724931734,89835,10635
20200418,-0.1888627572493174,78946,10653
20200419,-0.18886275724931112,11068,10661
20200420,-0.18886275724931748,106417,10674
20200421,-0.1888627572493174,93843,10683
20200422,-0.1888627572493173,85826,10694
20200423,-0.1888627572493173,88547,10702
20200424,-0.18886275724931734,98966,10708
20200425,-0.18886275724931745,83821,10718
20200426,-0.1888627572493112,12140,10728
20200427,-0.18886275724931748,118007,10738
20200428,-0.1888627572493174,107173,10752
20200429,-0.18886275724931734,105358,10761
20200430,-0.18886275724931573,27063,10765
20200501,-0.2930699229240377,75959,10774
20200502,-0.2930699229240376,76041,10780
20200503,-0.2930699229240454,12888,10793
20200504,-0.2930699229240372,122174,10801
20200505,-0.2930699229240428,22939,10804
20200506,-0.2930699229240374,107803,10806
20200507,-0.2930699229240379,98155,10810
20200508,-0.29306992292403744,100474,10822
20200509,-0.29306992292403744,83159,10840
20200510,-0.29306992292404543,14420,10874
20200511,-0.2930699229240371,118326,10909
20200512,-0.2930699229240375,100102,10936
20200513,-0.29306992292403755,101064,10962
20200514,-0.2930699229240377,96032,10991
20200515,-0.2930699229240377,98234,11018
20200516,-0.2930699229240372,97607,11037
20200517,-0.29306992292404555,17759,11050
20200518,-0.293069922924037,118875,11065
20200519,-0.2930699229240374,107054,11078
20200520,-0.2930699229240373,104362,11110
20200521,-0.2930699229240375,102251,11122
20200522,-0.2930699229240372,110488,11142
20200523,-0.2930699229240373,94758,11165
20200524,-0.2930699229240454,14916,11190
20200525,-0.29306992292403705,129658,11206
20200526,-0.2930699229240374,111236,11225
20200527,-0.29306992292403755,106671,11265
20200528,-0.2930699229240375,102267,11344
20200529,-0.2930699229240374,109747,11402
20200530,-0.2930699229240377,88216,11441
20200531,-0.2930699229240455,15404,11468
