,DATE,PN,CN,COVID
187,20200409,0.4357945223649349,3058,10423
188,20200410,0.43579452236493466,2911,10450
189,20200411,0.4357945223649346,3177,10480
190,20200412,0.4357945223649349,3576,10512
191,20200413,0.4357945223649327,2624,10537
192,20200414,0.435794522364935,3005,10564
193,20200415,0.4357945223649352,3396,10591
194,20200416,0.43579452236493504,3452,10613
195,20200417,0.43579452236493454,2875,10635
196,20200418,0.4357945223649336,2669,10653
197,20200419,0.4357945223649359,3941,10661
198,20200420,0.4357945223649327,2587,10674
199,20200421,0.43579452236493393,2852,10683
200,20200422,0.4357945223649339,2802,10694
201,20200423,0.4357945223649343,2827,10702
202,20200424,0.4357945223649344,2952,10708
203,20200425,0.4357945223649357,3795,10718
204,20200426,0.4357945223649357,3910,10728
205,20200427,0.4357945223649334,2857,10738
206,20200428,0.4357945223649346,3157,10752
207,20200429,0.4357945223649344,3186,10761
208,20200430,0.4357945223649359,4060,10765
209,20200501,0.4357945223649362,4699,10774
210,20200502,0.14210561513900855,4650,10780
211,20200503,0.14210561513900813,4915,10793
212,20200504,0.14210561513900852,3738,10801
213,20200505,0.1421056151390083,4655,10804
214,20200506,0.1421056151390076,6291,10806
215,20200507,0.14210561513900813,4924,10810
216,20200508,0.14210561513900594,12975,10822
217,20200509,0.14210561513900571,16685,10840
218,20200510,0.14210561513900816,5129,10874
219,20200511,0.1421056151390085,3929,10909
220,20200512,0.1421056151390085,3557,10936
221,20200513,0.1421056151390085,3600,10962
222,20200514,0.14210561513900855,4133,10991
223,20200515,0.14210561513900713,6996,11018
224,20200516,0.14210561513900788,5440,11037
225,20200517,0.1421056151390078,5243,11050
226,20200518,0.14210561513900852,4350,11065
227,20200519,0.14210561513900852,3902,11078
228,20200520,0.14210561513900855,3839,11110
229,20200521,0.14210561513900852,4145,11122
230,20200522,0.14210561513900793,4767,11142
231,20200523,0.1421056151390083,4482,11165
232,20200524,0.14210561513900785,5534,11190
233,20200525,0.14210561513900852,4159,11206
234,20200526,0.14210561513900852,3613,11225
235,20200527,0.14210561513900855,3941,11265
236,20200528,0.14210561513900855,4003,11344
237,20200529,0.14210561513900852,3798,11402
238,20200530,0.14210561513900855,4120,11441
239,20200531,0.14210561513900788,5446,11468
