"","DATE","PN","CN","COVID"
"150",20200302,0.737084289391835,2011,4212
"151",20200303,0.737084289391834,1794,4812
"152",20200304,0.737084289391834,1870,5328
"153",20200305,0.737084289391834,1994,5766
"154",20200306,0.737084289391835,2427,6284
"155",20200307,0.737084289391835,2830,6767
"156",20200308,0.737084289391834,2483,7134
"157",20200309,0.737084289391834,1941,7382
"158",20200310,0.737084289391834,1938,7513
"159",20200311,0.737084289391835,2200,7755
"160",20200312,0.737084289391834,2239,7869
"161",20200313,0.737084289391834,2592,7979
"162",20200314,0.737084289391836,3525,8086
"163",20200315,0.737084289391835,2855,8162
"164",20200316,0.737084289391834,1985,8236
"165",20200317,0.737084289391834,1895,8320
"166",20200318,0.737084289391834,1911,8413
"167",20200319,0.737084289391834,2023,8565
"168",20200320,0.737084289391834,2289,8652
"169",20200321,0.737084289391834,2911,8799
"170",20200322,0.737084289391835,2814,8897
"171",20200323,0.737084289391834,1719,8961
"172",20200324,0.737084289391834,1862,9037
"173",20200325,0.737084289391834,1849,9137
"174",20200326,0.737084289391834,1923,9241
"175",20200327,0.737084289391835,2224,9332
"176",20200328,0.737084289391835,3208,9478
"177",20200329,0.737084289391835,2540,9583
"178",20200330,0.737084289391834,1876,9661
"179",20200331,0.737084289391834,1917,9786
"180",20200401,-0.525340408086777,2021,9887
"181",20200402,-0.525340408086777,2092,9976
"182",20200403,-0.525340408086777,2289,10062
"183",20200404,-0.525340408086777,3132,10156
"184",20200405,-0.525340408086777,2486,10237
"185",20200406,-0.525340408086777,1838,10284
"186",20200407,-0.525340408086777,1759,10331
"187",20200408,-0.525340408086777,1786,10384
"188",20200409,-0.525340408086777,1909,10423
"189",20200410,-0.525340408086777,2081,10450
"190",20200411,-0.525340408086777,3498,10480
"191",20200412,-0.525340408086777,2798,10512
"192",20200413,-0.525340408086777,2010,10537
"193",20200414,-0.525340408086777,2273,10564
"194",20200415,-0.525340408086777,2392,10591
"195",20200416,-0.525340408086777,1989,10613
"196",20200417,-0.525340408086777,2366,10635
"197",20200418,-0.525340408086777,3385,10653
"198",20200419,-0.525340408086777,2971,10661
"199",20200420,-0.525340408086777,1897,10674
"200",20200421,-0.525340408086777,2251,10683
"201",20200422,-0.525340408086777,2107,10694
"202",20200423,-0.525340408086777,2225,10702
"203",20200424,-0.525340408086777,2688,10708
"204",20200425,-0.525340408086777,3940,10718
"205",20200426,-0.525340408086777,3469,10728
"206",20200427,-0.525340408086777,2097,10738
"207",20200428,-0.525340408086777,2326,10752
"208",20200429,-0.525340408086777,2706,10761
"209",20200430,-0.525340408086777,4216,10765
"210",20200501,-0.507604950004152,3883,10774
"211",20200502,-0.507604950004152,4162,10780
"212",20200503,-0.507604950004152,3941,10793
"213",20200504,-0.507604950004152,3379,10801
"214",20200505,-0.507604950004152,3672,10804
"215",20200506,-0.507604950004152,2323,10806
"216",20200507,-0.507604950004152,2549,10810
"217",20200508,-0.507604950004152,2921,10822
"218",20200509,-0.507604950004152,4008,10840
"219",20200510,-0.507604950004152,3636,10874
"220",20200511,-0.507604950004152,2424,10909
"221",20200512,-0.507604950004152,2147,10936
"222",20200513,-0.507604950004152,2423,10962
"223",20200514,-0.507604950004152,2814,10991
"224",20200515,-0.507604950004152,3018,11018
"225",20200516,-0.507604950004152,4349,11037
"226",20200517,-0.507604950004152,4161,11050
"227",20200518,-0.507604950004152,2627,11065
"228",20200519,-0.507604950004152,2500,11078
"229",20200520,-0.507604950004152,2523,11110
"230",20200521,-0.507604950004152,2933,11122
"231",20200522,-0.507604950004152,3480,11142
"232",20200523,-0.507604950004152,4459,11165
"233",20200524,-0.507604950004152,4174,11190
"234",20200525,-0.507604950004152,2563,11206
"235",20200526,-0.507604950004152,2707,11225
"236",20200527,-0.507604950004152,2882,11265
"237",20200528,-0.507604950004152,2733,11344
"238",20200529,-0.507604950004152,3392,11402
"239",20200530,-0.507604950004152,4585,11441
"240",20200531,-0.507604950004152,4318,11468
"241",190201,-0.448069969813029,2434,0
"242",190202,-0.448069969813029,10,0
"243",190203,-0.448069969813029,7,0
"244",190204,-0.448069969813029,1,0
"245",190206,-0.448069969813029,4364,0
"246",190207,-0.448069969813029,8816,0
"247",190208,-0.448069969813029,5948,0
"248",190209,-0.448069969813029,2076,0
"249",190210,-0.448069969813029,1781,0
"250",190211,-0.448069969813029,7665,0
"251",190212,-0.448069969813029,5972,0
"252",190213,-0.448069969813029,5978,0
"253",190214,-0.448069969813029,4790,0
"254",190215,-0.448069969813029,4606,0
"255",190216,-0.448069969813029,1735,0
"256",190217,-0.448069969813029,1756,0
"257",190218,-0.448069969813029,7715,0
"258",190219,-0.448069969813029,6164,0
"259",190220,-0.448069969813029,5695,0
"260",190221,-0.448069969813029,5202,0
"261",190222,-0.448069969813029,4749,0
"262",190223,-0.448069969813029,1712,0
"263",190224,-0.448069969813029,1586,0
"264",190225,-0.448069969813029,7507,0
"265",190226,-0.448069969813029,6597,0
"266",190227,-0.448069969813029,6191,0
"267",190228,-0.448069969813029,5857,0
"268",190301,0.194550623496374,1185,0
"269",190302,0.194550623496374,2697,0
"270",190303,0.194550623496374,2470,0
"271",190304,0.194550623496374,7221,0
"272",190305,0.194550623496374,7238,0
"273",190306,0.194550623496374,6662,0
"274",190307,0.194550623496374,6882,0
"275",190308,0.194550623496374,6521,0
"276",190309,0.194550623496374,3185,0
"277",190310,0.194550623496374,3280,0
"278",190311,0.194550623496374,7654,0
"279",190312,0.194550623496374,6781,0
"280",190313,0.194550623496374,6395,0
"281",190314,0.194550623496374,5827,0
"282",190315,0.194550623496374,5253,0
"283",190316,0.194550623496374,1919,0
"284",190317,0.194550623496374,2097,0
"285",190318,0.194550623496374,7430,0
"286",190319,0.194550623496374,5759,0
"287",190320,0.194550623496374,5541,0
"288",190321,0.194550623496374,4745,0
"289",190322,0.194550623496374,4458,0
"290",190323,0.194550623496374,1115,0
"291",190324,0.194550623496374,2007,0
"292",190325,0.194550623496374,7024,0
"293",190326,0.194550623496374,6569,0
"294",190327,0.194550623496374,7552,0
"295",190328,0.194550623496374,6484,0
"296",190329,0.194550623496374,6517,0
"297",190330,0.194550623496374,1389,0
"298",190331,0.194550623496374,1653,0
"299",190401,-0.0240614414215088,6951,0
"300",190402,-0.0240614414215088,5521,0
"301",190403,-0.0240614414215088,5306,0
"302",190404,-0.0240614414215088,4462,0
"303",190405,-0.0240614414215088,3694,0
"304",190406,-0.0240614414215088,1291,0
"305",190407,-0.0240614414215088,1540,0
"306",190408,-0.0240614414215088,5865,0
"307",190409,-0.0240614414215088,4699,0
"308",190410,-0.0240614414215088,4489,0
"309",190411,-0.0240614414215088,4331,0
"310",190412,-0.0240614414215088,5133,0
"311",190413,-0.0240614414215088,2279,0
"312",190414,-0.0240614414215088,2624,0
"313",190415,-0.0240614414215088,5736,0
"314",190416,-0.0240614414215088,5092,0
"315",190417,-0.0240614414215088,5030,0
"316",190418,-0.0240614414215088,4255,0
"317",190419,-0.0240614414215088,4651,0
"318",190420,-0.0240614414215088,1146,0
"319",190421,-0.0240614414215088,1358,0
"320",190422,-0.0240614414215088,5854,0
"321",190423,-0.0240614414215088,4733,0
"322",190424,-0.0240614414215088,4368,0
"323",190425,-0.0240614414215088,4716,0
"324",190426,-0.0240614414215088,3726,0
"325",190427,-0.0240614414215088,1228,0
"326",190428,-0.0240614414215088,1126,0
"327",190429,-0.0240614414215088,6356,0
"328",190430,-0.0240614414215088,4986,0
"329",190501,-0.497962784767151,525,0
"330",190502,-0.497962784767151,5775,0
"331",190503,-0.497962784767151,4519,0
"332",190504,-0.497962784767151,1516,0
"333",190505,-0.497962784767151,690,0
"334",190506,-0.497962784767151,1968,0
"335",190507,-0.497962784767151,6388,0
"336",190508,-0.497962784767151,4929,0
"337",190509,-0.497962784767151,4112,0
"338",190510,-0.497962784767151,4002,0
"339",190511,-0.497962784767151,1075,0
"340",190512,-0.497962784767151,1148,0
"341",190513,-0.497962784767151,5759,0
"342",190514,-0.497962784767151,4543,0
"343",190515,-0.497962784767151,3712,0
"344",190516,-0.497962784767151,3930,0
"345",190517,-0.497962784767151,4136,0
"346",190518,-0.497962784767151,1113,0
"347",190519,-0.497962784767151,1455,0
"348",190520,-0.497962784767151,6363,0
"349",190521,-0.497962784767151,4899,0
"350",190522,-0.497962784767151,4044,0
"351",190523,-0.497962784767151,3909,0
"352",190524,-0.497962784767151,3951,0
"353",190525,-0.497962784767151,1010,0
"354",190526,-0.497962784767151,1575,0
"355",190527,-0.497962784767151,7115,0
"356",190528,-0.497962784767151,6745,0
"357",190529,-0.497962784767151,4517,0
"358",190530,-0.497962784767151,4013,0
"359",190531,-0.497962784767151,3316,0
"360",200202,-0.12741482257843,2312,2
"361",200203,-0.12741482257843,8468,15
"362",200204,-0.12741482257843,6275,0
"363",200205,-0.12741482257843,6100,18
"364",200206,-0.12741482257843,5333,23
"365",200207,-0.12741482257843,5126,24
"366",200208,-0.12741482257843,1693,24
"367",200209,-0.12741482257843,1900,27
"368",200210,-0.12741482257843,8153,27
"369",200211,-0.12741482257843,6042,28
"370",200212,-0.12741482257843,5156,28
"371",200213,-0.12741482257843,6179,28
"372",200214,-0.12741482257843,5580,28
"373",200215,-0.12741482257843,1722,28
"374",200216,-0.12741482257843,1849,29
"375",200217,-0.12741482257843,8395,30
"376",200218,-0.12741482257843,6725,31
"377",200219,-0.12741482257843,6219,51
"378",200220,-0.12741482257843,6077,104
"379",200221,-0.12741482257843,7130,204
"380",200222,-0.12741482257843,2034,433
"381",200223,-0.12741482257843,4056,602
"382",200224,-0.12741482257843,9640,833
"383",200225,-0.12741482257843,8625,893
"384",200226,-0.12741482257843,7434,1261
"385",200227,-0.12741482257843,8577,1766
"386",200228,-0.12741482257843,6829,2337
"387",200301,0.147635733539408,2868,3736
"388",200302,0.147635733539408,10329,4212
"389",200303,0.147635733539408,8303,4812
"390",200304,0.147635733539408,7891,5328
"391",200305,0.147635733539408,8200,5766
"392",200306,0.147635733539408,7993,6284
"393",200307,0.147635733539408,2865,6767
"394",200308,0.147635733539408,3415,7134
"395",200309,0.147635733539408,9926,7382
"396",200310,0.147635733539408,8066,7513
"397",200311,0.147635733539408,7534,7755
"398",200312,0.147635733539408,7357,7869
"399",200313,0.147635733539408,6599,7979
"400",200314,0.147635733539408,2521,8086
"401",200315,0.147635733539408,3373,8162
"402",200316,0.147635733539408,9617,8236
"403",200317,0.147635733539408,8610,8320
"404",200318,0.147635733539408,8645,8413
"405",200319,0.147635733539408,8322,8565
"406",200320,0.147635733539408,7350,8652
"407",200321,0.147635733539408,3578,8799
"408",200322,0.147635733539408,3035,8897
"409",200323,0.147635733539408,9700,8961
"410",200324,0.147635733539408,8878,9037
"411",200325,0.147635733539408,8017,9137
"412",200326,0.147635733539408,7706,9241
"413",200327,0.147635733539408,7572,9332
"414",200328,0.147635733539408,2707,9478
"415",200329,0.147635733539408,2490,9583
"416",200330,0.147635733539408,9786,9661
"417",200331,0.147635733539408,8083,9786
"418",200401,0.435794522364934,7071,9887
"419",200402,0.435794522364934,7886,9976
"420",200403,0.435794522364934,6694,10062
"421",200404,0.435794522364934,2060,10156
"422",200405,0.435794522364934,2450,10237
"423",200406,0.435794522364934,8949,10284
"424",200407,0.435794522364934,8456,10331
"425",200408,0.435794522364934,9641,10384
"426",200409,0.435794522364934,6324,10423
"427",200410,0.435794522364934,5965,10450
"428",200411,0.435794522364934,1991,10480
"429",200412,0.435794522364934,2250,10512
"430",200413,0.435794522364934,8679,10537
"431",200414,0.435794522364934,8684,10564
"432",200415,0.435794522364934,843,10591
"433",200416,0.435794522364934,9920,10613
"434",200417,0.435794522364934,6671,10635
"435",200418,0.435794522364934,2293,10653
"436",200419,0.435794522364934,2095,10661
"437",200420,0.435794522364934,9397,10674
"438",200421,0.435794522364934,7269,10683
"439",200422,0.435794522364934,6751,10694
"440",200423,0.435794522364934,7524,10702
"441",200424,0.435794522364934,7612,10708
"442",200425,0.435794522364934,1772,10718
"443",200426,0.435794522364934,2446,10728
"444",200427,0.435794522364934,9236,10738
"445",200428,0.435794522364934,7947,10752
"446",200429,0.435794522364934,7042,10761
"447",200430,0.435794522364934,686,10765
"448",200501,0.142105615139008,7884,10774
"449",200502,0.142105615139008,7390,10780
"450",200503,0.142105615139008,7018,10793
"451",200504,0.142105615139008,16946,10801
"452",200505,0.142105615139008,1418,10804
"453",200506,0.142105615139008,18772,10806
"454",200507,0.142105615139008,13868,10810
"455",200508,0.142105615139008,10900,10822
"456",200509,0.142105615139008,3186,10840
"457",200510,0.142105615139008,4446,10874
"458",200511,0.142105615139008,14910,10909
"459",200512,0.142105615139008,12150,10936
"460",200513,0.142105615139008,10852,10962
"461",200514,0.142105615139008,10970,10991
"462",200515,0.142105615139008,10266,11018
"463",200516,0.142105615139008,3466,11037
"464",200517,0.142105615139008,3632,11050
"465",200518,0.142105615139008,15394,11065
"466",200519,0.142105615139008,13246,11078
"467",200520,0.142105615139008,10964,11110
"468",200521,0.142105615139008,11064,11122
"469",200522,0.142105615139008,11620,11142
"470",200523,0.142105615139008,2886,11165
"471",200524,0.142105615139008,4496,11190
"472",200525,0.142105615139008,17922,11206
"473",200526,0.142105615139008,13564,11225
"474",200527,0.142105615139008,14044,11265
"475",200528,0.142105615139008,13312,11344
"476",200529,0.142105615139008,12310,11402
"477",200530,0.142105615139008,2098,11441
"478",200531,0.142105615139008,4560,11468
"479",20190201,0.488422781229019,558919,0
"480",20190202,0.488422781229019,529802,0
"481",20190203,0.488422781229019,437239,0
"482",20190204,0.488422781229019,396358,0
"483",20190205,0.488422781229019,299404,0
"484",20190206,0.488422781229019,399888,0
"485",20190207,0.488422781229019,477192,0
"486",20190208,0.488422781229019,523503,0
"487",20190209,0.488422781229019,514307,0
"488",20190210,0.488422781229019,429293,0
"489",20190211,0.488422781229019,483952,0
"490",20190212,0.488422781229019,499589,0
"491",20190213,0.488422781229019,518068,0
"492",20190214,0.488422781229019,534724,0
"493",20190215,0.488422781229019,533204,0
"494",20190216,0.488422781229019,538234,0
"495",20190217,0.488422781229019,451500,0
"496",20190218,0.488422781229019,488872,0
"497",20190219,0.488422781229019,487224,0
"498",20190220,0.488422781229019,517951,0
"499",20190221,0.488422781229019,532075,0
"500",20190222,0.488422781229019,563879,0
"501",20190223,0.488422781229019,570803,0
"502",20190224,0.488422781229019,483634,0
"503",20190225,0.488422781229019,518393,0
"504",20190226,0.488422781229019,536123,0
"505",20190227,0.488422781229019,545125,0
"506",20190228,0.488422781229019,582196,0
"507",20190301,0.478707164525986,538258,0
"508",20190302,0.478707164525986,545190,0
"509",20190303,0.478707164525986,462992,0
"510",20190304,0.478707164525986,520307,0
"511",20190305,0.478707164525986,502623,0
"512",20190306,0.478707164525986,518300,0
"513",20190307,0.478707164525986,535124,0
"514",20190308,0.478707164525986,584714,0
"515",20190309,0.478707164525986,595617,0
"516",20190310,0.478707164525986,470365,0
"517",20190311,0.478707164525986,504831,0
"518",20190312,0.478707164525986,511581,0
"519",20190313,0.478707164525986,535782,0
"520",20190314,0.478707164525986,555487,0
"521",20190315,0.478707164525986,549088,0
"522",20190316,0.478707164525986,579456,0
"523",20190317,0.478707164525986,490923,0
"524",20190318,0.478707164525986,508670,0
"525",20190319,0.478707164525986,556606,0
"526",20190320,0.478707164525986,507846,0
"527",20190321,0.478707164525986,543103,0
"528",20190322,0.478707164525986,585221,0
"529",20190323,0.478707164525986,559210,0
"530",20190324,0.478707164525986,494728,0
"531",20190325,0.478707164525986,515611,0
"532",20190326,0.478707164525986,545939,0
"533",20190327,0.478707164525986,545693,0
"534",20190328,0.478707164525986,555108,0
"535",20190329,0.478707164525986,600391,0
"536",20190330,0.478707164525986,566660,0
"537",20190331,0.478707164525986,491006,0
"538",20190401,0.541303434542231,511574,0
"539",20190402,0.541303434542231,536216,0
"540",20190403,0.541303434542231,549699,0
"541",20190404,0.541303434542231,550476,0
"542",20190405,0.54130343454223,585043,0
"543",20190406,0.541303434542231,572785,0
"544",20190407,0.541303434542231,505596,0
"545",20190408,0.541303434542231,526411,0
"546",20190409,0.541303434542231,499748,0
"547",20190410,0.541303434542231,532061,0
"548",20190411,0.541303434542231,564672,0
"549",20190412,0.54130343454223,611168,0
"550",20190413,0.541303434542231,621791,0
"551",20190414,0.541303434542231,479629,0
"552",20190415,0.541303434542231,544275,0
"553",20190416,0.541303434542231,563132,0
"554",20190417,0.541303434542231,573476,0
"555",20190418,0.541303434542231,552080,0
"556",20190419,0.541303434542231,597478,0
"557",20190420,0.54130343454223,615802,0
"558",20190421,0.541303434542231,511769,0
"559",20190422,0.541303434542231,551538,0
"560",20190423,0.541303434542231,543814,0
"561",20190424,0.541303434542231,571944,0
"562",20190425,0.541303434542231,528724,0
"563",20190426,0.541303434542231,573665,0
"564",20190427,0.54130343454223,638730,0
"565",20190428,0.541303434542231,524099,0
"566",20190429,0.541303434542231,522934,0
"567",20190430,0.541303434542231,594608,0
"568",20190501,-0.0688802467452117,565634,0
"569",20190502,-0.0688802467452117,559634,0
"570",20190503,-0.0688802467452117,609969,0
"571",20190504,-0.0688802467452117,594902,0
"572",20190505,-0.0688802467452118,536768,0
"573",20190506,-0.0688802467452118,501767,0
"574",20190507,-0.0688802467452117,525858,0
"575",20190508,-0.0688802467452117,543314,0
"576",20190509,-0.0688802467452117,539079,0
"577",20190510,-0.0688802467452117,591513,0
"578",20190511,-0.0688802467452117,611685,0
"579",20190512,-0.0688802467452118,512755,0
"580",20190513,-0.0688802467452117,512905,0
"581",20190514,-0.0688802467452117,556758,0
"582",20190515,-0.0688802467452117,570991,0
"583",20190516,-0.0688802467452117,557637,0
"584",20190517,-0.0688802467452117,596899,0
"585",20190518,-0.0688802467452117,586976,0
"586",20190519,-0.0688802467452118,447939,0
"587",20190520,-0.0688802467452117,518040,0
"588",20190521,-0.0688802467452117,547162,0
"589",20190522,-0.0688802467452117,557216,0
"590",20190523,-0.0688802467452117,562838,0
"591",20190524,-0.0688802467452117,608967,0
"592",20190525,-0.0688802467452117,621488,0
"593",20190526,-0.0688802467452118,520794,0
"594",20190527,-0.0688802467452117,482170,0
"595",20190528,-0.0688802467452117,552378,0
"596",20190529,-0.0688802467452117,562501,0
"597",20190530,-0.0688802467452117,555971,0
"598",20190531,-0.0688802467452117,606905,0
"599",20200202,-0.0178099215030662,395153,2
"600",20200203,-0.0178099215030662,467354,15
"601",20200204,-0.0178099215030662,472959,0
"602",20200205,-0.0178099215030662,470826,18
"603",20200206,-0.0178099215030662,472705,23
"604",20200207,-0.0178099215030662,521490,24
"605",20200208,-0.0178099215030662,476766,24
"606",20200209,-0.0178099215030662,409200,27
"607",20200210,-0.0178099215030662,488086,27
"608",20200211,-0.0178099215030662,506029,28
"609",20200212,-0.0178099215030662,477457,28
"610",20200213,-0.0178099215030662,530212,28
"611",20200214,-0.0178099215030662,577905,28
"612",20200215,-0.0178099215030662,523860,28
"613",20200216,-0.0178099215030662,403807,29
"614",20200217,-0.0178099215030662,466167,30
"615",20200218,-0.0178099215030662,490509,31
"616",20200219,-0.0178099215030662,481338,51
"617",20200220,-0.0178099215030662,472193,104
"618",20200221,-0.0178099215030662,459708,204
"619",20200222,-0.0178099215030662,375752,433
"620",20200223,-0.0178099215030662,309728,602
"621",20200224,-0.0178099215030662,392428,833
"622",20200225,-0.0178099215030662,363384,893
"623",20200226,-0.0178099215030662,390748,1261
"624",20200227,-0.0178099215030662,390359,1766
"625",20200228,-0.0178099215030662,382324,2337
"626",20200301,-0.313258422272534,288682,3736
"627",20200302,-0.313258422272532,388866,4212
"628",20200303,-0.313258422272532,390353,4812
"629",20200304,-0.313258422272532,385543,5328
"630",20200305,-0.313258422272532,396149,5766
"631",20200306,-0.313258422272532,426461,6284
"632",20200307,-0.313258422272532,373751,6767
"633",20200308,-0.313258422272533,334047,7134
"634",20200309,-0.313258422272532,404384,7382
"635",20200310,-0.313258422272532,373351,7513
"636",20200311,-0.313258422272532,419142,7755
"637",20200312,-0.313258422272532,417071,7869
"638",20200313,-0.313258422272532,438721,7979
"639",20200314,-0.313258422272532,406634,8086
"640",20200315,-0.313258422272534,316315,8162
"641",20200316,-0.313258422272532,406347,8236
"642",20200317,-0.313258422272532,412828,8320
"643",20200318,-0.313258422272532,430522,8413
"644",20200319,-0.313258422272532,395643,8565
"645",20200320,-0.313258422272532,461424,8652
"646",20200321,-0.313258422272532,427342,8799
"647",20200322,-0.313258422272533,356968,8897
"648",20200323,-0.313258422272532,423611,8961
"649",20200324,-0.313258422272532,445499,9037
"650",20200325,-0.313258422272532,453187,9137
"651",20200326,-0.313258422272532,425998,9241
"652",20200327,-0.313258422272532,465194,9332
"653",20200328,-0.313258422272532,431205,9478
"654",20200329,-0.313258422272533,363743,9583
"655",20200330,-0.313258422272532,431172,9661
"656",20200331,-0.313258422272532,455420,9786
"657",20200401,-0.0652099582884027,446855,9887
"658",20200402,-0.0652099582884027,449758,9976
"659",20200403,-0.0652099582884027,478999,10062
"660",20200404,-0.0652099582884027,440086,10156
"661",20200405,-0.0652099582884031,361588,10237
"662",20200406,-0.0652099582884028,425149,10284
"663",20200407,-0.0652099582884028,442495,10331
"664",20200408,-0.0652099582884028,448557,10384
"665",20200409,-0.0652099582884027,447618,10423
"666",20200410,-0.0652099582884026,488281,10450
"667",20200411,-0.0652099582884027,457665,10480
"668",20200412,-0.0652099582884031,362286,10512
"669",20200413,-0.0652099582884027,440409,10537
"670",20200414,-0.0652099582884027,493643,10564
"671",20200415,-0.0652099582884027,454894,10591
