DATE,PN,CN
190412,0.5413034345422474,16466
190413,0.5413034345422474,1547
190414,0.5413034345422474,3139
190415,0.5413034345422474,27792
190416,0.5413034345422474,19352
190417,0.5413034345422474,17162
190418,0.5413034345422474,16579
190419,0.5413034345422474,14776
190420,0.5413034345422474,1077
190421,0.5413034345422474,2233
190422,0.5413034345422474,26328
190423,0.5413034345422474,18031
190424,0.5413034345422474,16689
190425,0.5413034345422474,15961
190426,0.5413034345422474,14188
190427,0.5413034345422474,1418
190428,0.5413034345422474,2637
190429,0.5413034345422474,25665
190430,0.5413034345422474,17265
190501,-0.06888024674521545,9918
190502,-0.06888024674521545,21998
190503,-0.06888024674521545,16285
190504,-0.06888024674521545,1438
190505,-0.06888024674521545,449
190506,-0.06888024674521545,7284
190507,-0.06888024674521545,29639
190508,-0.06888024674521545,19624
190509,-0.06888024674521545,16801
190510,-0.06888024674521545,14639
190511,-0.06888024674521545,1310
190512,-0.06888024674521545,3633
190513,-0.06888024674521545,28017
190514,-0.06888024674521545,19000
190515,-0.06888024674521545,17664
190516,-0.06888024674521545,16698
190517,-0.06888024674521545,14343
190518,-0.06888024674521545,1261
190519,-0.06888024674521545,2712
190520,-0.06888024674521545,26219
190521,-0.06888024674521545,19201
190522,-0.06888024674521545,18753
190523,-0.06888024674521545,18432
190524,-0.06888024674521545,16010
190525,-0.06888024674521545,1724
190526,-0.06888024674521545,2906
190527,-0.06888024674521545,27631
190528,-0.06888024674521545,20119
190529,-0.06888024674521545,18423
190530,-0.06888024674521545,16796
190531,-0.06888024674521545,14969
200201,-0.01780992150306701,1514
200202,-0.01780992150306701,4186
200203,-0.01780992150306701,36594
200204,-0.01780992150306701,25004
200205,-0.01780992150306701,22378
200206,-0.01780992150306701,21631
200207,-0.01780992150306701,20113
200208,-0.01780992150306701,2123
200209,-0.01780992150306701,4322
200210,-0.01780992150306701,36235
200211,-0.01780992150306701,24886
200212,-0.01780992150306701,24182
200213,-0.01780992150306701,21955
200214,-0.01780992150306701,20160
200215,-0.01780992150306701,2066
200216,-0.01780992150306701,3561
200217,-0.01780992150306701,35626
200218,-0.01780992150306701,24706
200219,-0.01780992150306701,23279
200220,-0.01780992150306701,27826
200221,-0.01780992150306701,33625
200222,-0.01780992150306701,4077
200223,-0.01780992150306701,7319
200224,-0.01780992150306701,56108
200225,-0.01780992150306701,36235
200226,-0.01780992150306701,37504
200227,-0.01780992150306701,34547
200228,-0.01780992150306701,29523
200301,-0.3132584222725459,8479
200302,-0.3132584222725459,52321
200303,-0.3132584222725459,34968
200304,-0.3132584222725459,32213
200305,-0.3132584222725459,32189
200306,-0.3132584222725459,28672
200307,-0.3132584222725459,3380
200308,-0.3132584222725459,6314
200309,-0.3132584222725459,46779
200310,-0.3132584222725459,29763
200311,-0.3132584222725459,29508
200312,-0.3132584222725459,29440
200313,-0.3132584222725459,25609
200314,-0.3132584222725459,3545
200315,-0.3132584222725459,6452
200316,-0.3132584222725459,46807
200317,-0.3132584222725459,29903
200318,-0.3132584222725459,27721
200319,-0.3132584222725459,26529
200320,-0.3132584222725459,24623
200321,-0.3132584222725459,2764
200322,-0.3132584222725459,4366
200323,-0.3132584222725459,43166
200324,-0.3132584222725459,28432
200325,-0.3132584222725459,25833
200326,-0.3132584222725459,25196
200327,-0.3132584222725459,22343
200328,-0.3132584222725459,2283
200329,-0.3132584222725459,4371
200330,-0.3132584222725459,40128
200331,-0.3132584222725459,27722
200401,-0.06520995828840458,26990
200402,-0.06520995828840458,27928
200403,-0.06520995828840458,23400
200404,-0.06520995828840458,2206
200405,-0.06520995828840458,4178
200406,-0.06520995828840458,41676
200407,-0.06520995828840458,27391
200408,-0.06520995828840458,24975
200409,-0.06520995828840458,25303
200410,-0.06520995828840458,22479
200411,-0.06520995828840458,1876
200412,-0.06520995828840458,5349
200413,-0.06520995828840458,44644
200414,-0.06520995828840458,16852
200415,-0.06520995828840458,1240
200416,-0.06520995828840458,42161
200417,-0.06520995828840458,24206
200418,-0.06520995828840458,1814
200419,-0.06520995828840458,4482
200420,-0.06520995828840458,40630
200421,-0.06520995828840458,26718
200422,-0.06520995828840458,24843
200423,-0.06520995828840458,24365
200424,-0.06520995828840458,22034
200425,-0.06520995828840458,1707
200426,-0.06520995828840458,4114
200427,-0.06520995828840458,42930
200428,-0.06520995828840458,28800
200429,-0.06520995828840458,15862
200430,-0.06520995828840459,648
200501,-0.0012370149294535324,24112
200502,-0.0012370149294535324,2172
200503,-0.0012370149294535324,6315
200504,-0.0012370149294535324,31828
200505,-0.0012370149294535324,4681
200506,-0.0012370149294535324,49334
200507,-0.0012370149294535324,30085
200508,-0.0012370149294535324,23891
200509,-0.0012370149294535324,2355
200510,-0.0012370149294535324,4395
200511,-0.0012370149294535324,40911
200512,-0.0012370149294535324,29084
200513,-0.0012370149294535324,25263
200514,-0.0012370149294535324,23589
200515,-0.0012370149294535324,20462
200516,-0.0012370149294535324,1629
200517,-0.0012370149294535324,4041
200518,-0.0012370149294535324,39394
200519,-0.0012370149294535324,26717
200520,-0.0012370149294535324,26811
200521,-0.0012370149294535324,23767
200522,-0.0012370149294535324,21656
200523,-0.0012370149294535324,2631
200524,-0.0012370149294535324,4241
200525,-0.0012370149294535324,39453
200526,-0.0012370149294535324,27392
200527,-0.0012370149294535324,23622
200528,-0.0012370149294535324,22348
200529,-0.0012370149294535324,19415
200530,-0.0012370149294535324,1335
200531,-0.0012370149294535324,2068
