DATE,PN,CN
20190416,-0.25560569763183594,17748
20190417,-0.25560569763183594,18394
20190418,-0.25560569763183594,17481
20190419,-0.25560569763183594,20131
20190420,-0.25560569763183594,27731
20190421,-0.25560569763183594,22211
20190422,-0.25560569763183594,17547
20190423,-0.25560569763183594,15309
20190424,-0.25560569763183594,18584
20190425,-0.25560569763183594,16583
20190426,-0.25560569763183594,19942
20190427,-0.25560569763183594,29477
20190428,-0.25560569763183594,22179
20190429,-0.25560569763183594,16406
20190430,-0.25560569763183594,18095
20190501,0.4311133995652199,25008
20190502,0.4311133995652199,19670
20190503,0.4311133995652199,22862
20190504,0.4311133995652199,26438
20190505,0.4311133995652199,20488
20190506,0.4311133995652199,22820
20190507,0.4311133995652199,17614
20190508,0.4311133995652199,19240
20190509,0.4311133995652199,19613
20190510,0.4311133995652199,22917
20190511,0.4311133995652199,29485
20190512,0.4311133995652199,22452
20190513,0.4311133995652199,17837
20190514,0.4311133995652199,17314
20190515,0.4311133995652199,21049
20190516,0.4311133995652199,19608
20190517,0.4311133995652199,22368
20190518,0.4311133995652199,28840
20190519,0.4311133995652199,19675
20190520,0.4311133995652199,16958
20190521,0.4311133995652199,16314
20190522,0.4311133995652199,17320
20190523,0.4311133995652199,18006
20190524,0.4311133995652199,21375
20190525,0.4311133995652199,27839
20190526,0.4311133995652199,22094
20190527,0.4311133995652199,15987
20190528,0.4311133995652199,16878
20190529,0.4311133995652199,17315
20190530,0.4311133995652199,17098
20190531,0.4311133995652199,19886
20200201,-0.5093494653701782,20967
20200202,-0.5093494653701782,16227
20200203,-0.5093494653701782,12927
20200204,-0.5093494653701782,12659
20200205,-0.5093494653701782,12821
20200206,-0.5093494653701782,13103
20200207,-0.5093494653701782,14456
20200208,-0.5093494653701782,19759
20200209,-0.5093494653701782,15474
20200210,-0.5093494653701782,14596
20200211,-0.5093494653701782,14085
20200212,-0.5093494653701782,13586
20200213,-0.5093494653701782,16713
20200214,-0.5093494653701782,18494
20200215,-0.5093494653701782,23292
20200216,-0.5093494653701782,16619
20200217,-0.5093494653701782,13916
20200218,-0.5093494653701782,13297
20200219,-0.5093494653701782,13375
20200220,-0.5093494653701782,12576
20200221,-0.5093494653701782,12676
20200222,-0.5093494653701782,13811
20200223,-0.5093494653701782,10721
20200224,-0.5093494653701782,9549
20200225,-0.5093494653701782,7407
20200226,-0.5093494653701782,8396
20200227,-0.5093494653701782,8313
20200228,-0.5093494653701782,8191
20200301,-0.4577632631574364,8769
20200302,-0.4577632631574389,9716
20200303,-0.4577632631574356,8883
20200304,-0.4577632631574379,8572
20200305,-0.4577632631574385,9800
20200306,-0.4577632631574407,10972
20200307,-0.4577632631574419,13148
20200308,-0.4577632631574383,10438
20200309,-0.4577632631574402,10662
20200310,-0.4577632631574373,8494
20200311,-0.4577632631574407,11299
20200312,-0.4577632631574408,10590
20200313,-0.4577632631574415,11909
20200314,-0.4577632631574429,15195
20200315,-0.4577632631574389,10562
20200316,-0.4577632631574409,10461
20200317,-0.45776326315744,9733
20200318,-0.4577632631574415,11390
20200319,-0.4577632631574405,9558
20200320,-0.4577632631574422,12656
20200321,-0.4577632631574431,15351
20200322,-0.4577632631574402,11054
20200323,-0.4577632631574414,10698
20200324,-0.4577632631574392,10042
20200325,-0.4577632631574417,12517
20200326,-0.4577632631574413,11768
20200327,-0.4577632631574423,13241
20200328,-0.4577632631574435,16376
20200329,-0.4577632631574395,10814
20200330,-0.4577632631574409,10854
20200331,-0.4577632631574402,10393
20200401,-0.4161640836132947,11280
20200402,-0.4161640836132948,11930
20200403,-0.4161640836132947,12439
20200404,-0.4161640836132949,15828
20200405,-0.41616408361329466,10992
20200406,-0.4161640836132947,11166
20200407,-0.4161640836132946,10583
20200408,-0.41616408361329466,11182
20200409,-0.4161640836132947,11413
20200410,-0.4161640836132947,12544
20200411,-0.4161640836132949,16692
20200412,-0.4161640836132946,11385
20200413,-0.4161640836132947,11189
20200414,-0.41616408361329466,11232
20200415,-0.4161640836132948,14083
20200416,-0.4161640836132948,12181
20200417,-0.4161640836132947,11829
20200418,-0.4161640836132949,17386
20200419,-0.4161640836132945,10614
20200420,-0.4161640836132947,11278
20200421,-0.41616408361329466,10530
20200422,-0.4161640836132947,11308
20200423,-0.4161640836132947,12309
20200424,-0.4161640836132948,14790
20200425,-0.4161640836132949,18704
20200426,-0.4161640836132947,13285
20200427,-0.4161640836132948,12782
20200428,-0.4161640836132948,12775
20200429,-0.4161640836132948,13743
20200430,-0.4161640836132948,15281
20200501,-0.06528772115707505,17557
20200502,-0.06528772115707504,16228
20200503,-0.06528772115707471,12527
20200504,-0.06528772115707496,15205
20200505,-0.0652877211570748,13107
20200506,-0.06528772115707489,13689
20200507,-0.06528772115707493,13972
20200508,-0.0652877211570749,13988
20200509,-0.065287721157075,15136
20200510,-0.06528772115707476,13614
20200511,-0.0652877211570748,11723
20200512,-0.06528772115707468,10881
20200513,-0.06528772115707496,14240
20200514,-0.0652877211570749,14072
20200515,-0.06528772115707497,14709
20200516,-0.06528772115707521,24732
20200517,-0.06528772115707497,17783
20200518,-0.06528772115707493,13357
20200519,-0.06528772115707497,15179
20200520,-0.06528772115707511,16841
20200521,-0.06528772115707507,16438
20200522,-0.06528772115707507,17397
20200523,-0.06528772115707521,23683
20200524,-0.06528772115707494,16779
20200525,-0.06528772115707497,15138
20200526,-0.06528772115707494,14516
20200527,-0.06528772115707504,15652
20200528,-0.06528772115707497,15151
20200529,-0.06528772115707507,16487
20200530,-0.0652877211570752,22598
20200531,-0.06528772115707494,16562
