DATE,PN,CN
200320,0.7231104969978333,791
200321,0.7231104969978333,118
200322,0.7231104969978333,52
200323,0.7231104969978333,1839
200324,0.7231104969978333,1047
200325,0.7231104969978333,1085
200326,0.7231104969978333,1088
200327,0.7231104969978333,938
200328,0.7231104969978333,105
200329,0.7231104969978333,197
200330,0.7231104969978333,1864
200331,0.7231104969978333,1101
200401,0.3736261384827746,1144
200402,0.37362613848277454,1145
200403,0.37362613848277454,1009
200404,0.373626138482775,104
200405,0.3736261384827752,55
200406,0.37362613848277454,2000
200407,0.37362613848277454,1197
200408,0.37362613848277454,1020
200409,0.37362613848277454,1106
200410,0.3736261384827746,892
200411,0.37362613848277487,122
200412,0.3736261384827752,37
200413,0.37362613848277454,2058
200414,0.37362613848277454,1209
200415,0.37362613848277515,25
200416,0.37362613848277454,1823
200417,0.37362613848277454,1138
200418,0.3736261384827748,171
200419,0.3736261384827752,106
200420,0.37362613848277454,1981
200421,0.37362613848277454,1547
200422,0.37362613848277454,1338
200423,0.37362613848277454,1179
200424,0.3736261384827746,1020
200425,0.3736261384827748,115
200426,0.3736261384827752,44
200427,0.37362613848277454,2296
200428,0.37362613848277454,1324
200429,0.37362613848277454,1144
200430,0.37362613848277504,10
200501,0.35270217061042786,799
200502,0.35270217061042786,190
200503,0.35270217061042786,152
200504,0.35270217061042786,2774
200505,0.35270217061042786,79
200506,0.35270217061042786,2257
200507,0.35270217061042786,1384
200508,0.35270217061042786,1175
200509,0.35270217061042786,274
200510,0.35270217061042786,52
200511,0.35270217061042786,2297
200512,0.35270217061042786,1560
200513,0.35270217061042786,1299
200514,0.35270217061042786,1216
200515,0.35270217061042786,1164
200516,0.35270217061042786,123
200517,0.35270217061042786,92
200518,0.35270217061042786,2275
200519,0.35270217061042786,1427
200520,0.35270217061042786,1297
200521,0.35270217061042786,1257
200522,0.35270217061042786,1063
200523,0.35270217061042786,134
200524,0.35270217061042786,54
200525,0.35270217061042786,2337
200526,0.35270217061042786,1378
200527,0.35270217061042786,1380
200528,0.35270217061042786,1343
200529,0.35270217061042786,1066
200530,0.35270217061042786,112
200531,0.35270217061042786,21
