DATE,PN,CN
200202,-0.12741482257843018,2312
200203,-0.12741482257843018,8468
200204,-0.12741482257843018,6275
200205,-0.12741482257843018,6100
200206,-0.12741482257843018,5333
200207,-0.12741482257843018,5126
200208,-0.12741482257843018,1693
200209,-0.12741482257843018,1900
200210,-0.12741482257843018,8153
200211,-0.12741482257843018,6042
200212,-0.12741482257843018,5156
200213,-0.12741482257843018,6179
200214,-0.12741482257843018,5580
200215,-0.12741482257843018,1722
200216,-0.12741482257843018,1849
200217,-0.12741482257843018,8395
200218,-0.12741482257843018,6725
200219,-0.12741482257843018,6219
200220,-0.12741482257843018,6077
200221,-0.12741482257843018,7130
200222,-0.12741482257843018,2034
200223,-0.12741482257843018,4056
200224,-0.12741482257843018,9640
200225,-0.12741482257843018,8625
200226,-0.12741482257843018,7434
200227,-0.12741482257843018,8577
200228,-0.12741482257843018,6829
200301,0.147635733539408,2868
200302,0.147635733539408,10329
200303,0.147635733539408,8303
200304,0.147635733539408,7891
200305,0.147635733539408,8200
200306,0.147635733539408,7993
200307,0.147635733539408,2865
200308,0.147635733539408,3415
200309,0.147635733539408,9926
200310,0.147635733539408,8066
200311,0.147635733539408,7534
200312,0.147635733539408,7357
200313,0.147635733539408,6599
200314,0.147635733539408,2521
200315,0.147635733539408,3373
200316,0.147635733539408,9617
200317,0.147635733539408,8610
200318,0.147635733539408,8645
200319,0.147635733539408,8322
200320,0.147635733539408,7350
200321,0.147635733539408,3578
200322,0.147635733539408,3035
200323,0.147635733539408,9700
200324,0.147635733539408,8878
200325,0.147635733539408,8017
200326,0.147635733539408,7706
200327,0.147635733539408,7572
200328,0.147635733539408,2707
200329,0.147635733539408,2490
200330,0.147635733539408,9786
200331,0.147635733539408,8083
200401,0.4357945223649339,7071
200402,0.4357945223649339,7886
200403,0.4357945223649339,6694
200404,0.4357945223649339,2060
200405,0.4357945223649339,2450
200406,0.4357945223649339,8949
200407,0.4357945223649339,8456
200408,0.4357945223649339,9641
200409,0.4357945223649339,6324
200410,0.4357945223649339,5965
200411,0.4357945223649339,1991
200412,0.4357945223649339,2250
200413,0.4357945223649339,8679
200414,0.4357945223649339,8684
200415,0.4357945223649339,843
200416,0.4357945223649339,9920
200417,0.4357945223649339,6671
200418,0.4357945223649339,2293
200419,0.4357945223649339,2095
200420,0.4357945223649339,9397
200421,0.4357945223649339,7269
200422,0.4357945223649339,6751
200423,0.4357945223649339,7524
200424,0.4357945223649339,7612
200425,0.4357945223649339,1772
200426,0.4357945223649339,2446
200427,0.4357945223649339,9236
200428,0.4357945223649339,7947
200429,0.4357945223649339,7042
200430,0.4357945223649339,686
200501,0.14210561513900763,7884
200502,0.14210561513900763,7390
200503,0.14210561513900763,7018
200504,0.14210561513900763,16946
200505,0.14210561513900763,1418
200506,0.14210561513900763,18772
200507,0.14210561513900763,13868
200508,0.14210561513900763,10900
200509,0.14210561513900763,3186
200510,0.14210561513900763,4446
200511,0.14210561513900763,14910
200512,0.14210561513900763,12150
200513,0.14210561513900763,10852
200514,0.14210561513900763,10970
200515,0.14210561513900763,10266
200516,0.14210561513900763,3466
200517,0.14210561513900763,3632
200518,0.14210561513900763,15394
200519,0.14210561513900763,13246
200520,0.14210561513900763,10964
200521,0.14210561513900763,11064
200522,0.14210561513900763,11620
200523,0.1421056151390076,2886
200524,0.14210561513900763,4496
200525,0.14210561513900763,17922
200526,0.14210561513900763,13564
200527,0.14210561513900763,14044
200528,0.14210561513900763,13312
200529,0.14210561513900763,12310
200530,0.14210561513900763,2098
200531,0.14210561513900763,4560
