DATE,PN,CN
20200202,-0.017809921503066196,395153
20200203,-0.017809921503066182,467354
20200204,-0.017809921503066182,472959
20200205,-0.017809921503066182,470826
20200206,-0.017809921503066182,472705
20200207,-0.017809921503066175,521490
20200208,-0.017809921503066182,476766
20200209,-0.017809921503066192,409200
20200210,-0.017809921503066182,488086
20200211,-0.017809921503066182,506029
20200212,-0.017809921503066182,477457
20200213,-0.017809921503066175,530212
20200214,-0.017809921503066168,577905
20200215,-0.017809921503066182,523860
20200216,-0.017809921503066192,403807
20200217,-0.017809921503066182,466167
20200218,-0.017809921503066182,490509
20200219,-0.017809921503066168,481338
20200220,-0.017809921503066182,472193
20200221,-0.017809921503066182,459708
20200222,-0.017809921503066192,375752
20200223,-0.01780992150306621,309728
20200224,-0.017809921503066192,392428
20200225,-0.0178099215030662,363384
20200226,-0.017809921503066192,390748
20200227,-0.017809921503066192,390359
20200228,-0.017809921503066192,382324
20200301,-0.3132584222725337,288682
20200302,-0.3132584222725323,388866
20200303,-0.3132584222725319,390353
20200304,-0.3132584222725321,385543
20200305,-0.31325842227253203,396149
20200306,-0.3132584222725318,426461
20200307,-0.31325842227253226,373751
20200308,-0.31325842227253337,334047
20200309,-0.3132584222725321,404384
20200310,-0.3132584222725322,373351
20200311,-0.3132584222725317,419142
20200312,-0.3132584222725318,417071
20200313,-0.31325842227253153,438721
20200314,-0.3132584222725318,406634
20200315,-0.3132584222725339,316315
20200316,-0.31325842227253153,406347
20200317,-0.3132584222725316,412828
20200318,-0.3132584222725318,430522
20200319,-0.31325842227253226,395643
20200320,-0.31325842227253153,461424
20200321,-0.3132584222725316,427342
20200322,-0.3132584222725327,356968
20200323,-0.313258422272532,423611
20200324,-0.3132584222725316,445499
20200325,-0.31325842227253164,453187
20200326,-0.31325842227253203,425998
20200327,-0.3132584222725316,465194
20200328,-0.3132584222725317,431205
20200329,-0.31325842227253303,363743
20200330,-0.3132584222725317,431172
20200331,-0.31325842227253164,455420
20200401,-0.06520995828840273,446855
20200402,-0.06520995828840273,449758
20200403,-0.06520995828840268,478999
20200404,-0.06520995828840269,440086
20200405,-0.06520995828840315,361588
20200406,-0.06520995828840276,425149
20200407,-0.0652099582884028,442495
20200408,-0.06520995828840279,448557
20200409,-0.06520995828840273,447618
20200410,-0.0652099582884026,488281
20200411,-0.06520995828840273,457665
20200412,-0.06520995828840306,362286
20200413,-0.06520995828840273,440409
20200414,-0.0652099582884027,493643
20200415,-0.06520995828840273,454894
20200416,-0.06520995828840281,461878
20200417,-0.06520995828840273,454150
20200418,-0.06520995828840273,488791
20200419,-0.06520995828840316,338460
20200420,-0.06520995828840273,438163
20200421,-0.0652099582884028,457073
20200422,-0.06520995828840279,454333
20200423,-0.06520995828840277,465750
20200424,-0.06520995828840269,509627
20200425,-0.0652099582884027,490810
20200426,-0.06520995828840316,416765
20200427,-0.06520995828840279,461119
20200428,-0.06520995828840277,492121
20200429,-0.06520995828840273,526143
20200430,-0.06520995828840284,478943
20200501,-0.0012370149294534955,487923
20200502,-0.0012370149294534964,485147
20200503,-0.0012370149294535016,415982
20200504,-0.0012370149294534966,523540
20200505,-0.0012370149294534975,439338
20200506,-0.0012370149294534964,490778
20200507,-0.0012370149294534953,509075
20200508,-0.001237014929453494,531662
20200509,-0.0012370149294534964,442525
20200510,-0.0012370149294535,419292
20200511,-0.0012370149294534964,477519
20200512,-0.0012370149294534962,487699
20200513,-0.0012370149294534953,531445
20200514,-0.0012370149294534947,540814
20200515,-0.0012370149294534942,525918
20200516,-0.0012370149294534942,572337
20200517,-0.0012370149294534975,498365
20200518,-0.0012370149294534938,496639
20200519,-0.0012370149294534938,528017
20200520,-0.0012370149294534938,568842
20200521,-0.0012370149294534938,582813
20200522,-0.0012370149294534938,611589
20200523,-0.001237014929453494,599364
20200524,-0.0012370149294534964,480228
20200525,-0.0012370149294534945,538739
20200526,-0.0012370149294534947,548425
20200527,-0.001237014929453495,576113
20200528,-0.0012370149294534945,563771
20200529,-0.0012370149294534938,606656
20200530,-0.0012370149294534947,583577
20200531,-0.001237014929453497,481626
